,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),long_jcrosk (exit),ema-12 (exit),short-small-rl (exit),low (exit),mean-grad-hist (exit),close (exit),open (exit),high (exit),long-bid-rl (exit),sma-25 (exit),volume (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),sma-07 (exit),short-bid-rl (exit)
380,LQTY/USDT:USDT,2024-11-10 12:30:00+00:00,first_buy,long-exit-profit,1.2911000000000001,1.2911000000000001,1.1168325270996762,1.0732693924518304,1.2012,0,1.2069,6077330.5,0,False,1.1447199999999687,1.1222142857142927,1.0588240000000142,10.88586071,0.17737552583595315,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.3929207153735965,go_short,1.4036,0,1.4304999999999999,1.4036,1.434,go_long,1.3950760000000135,193224.1,False,do_nothing,1.4047628205112828,0,1.4080199999999674,go_short,1.4083571428571517,go_long
379,LQTY/USDT:USDT,2024-08-24 13:00:00+00:00,first_buy,long-exit-profit,1.0245,1.0478,0.9877919851566868,0.9723747760259105,1.0122,0,1.0205,7932238.7,0,False,1.000459999999972,0.9933428571428614,0.9688840000000145,16.04882304,0.26143527691907464,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.062578943847977,go_short,1.0925,0,1.2917,1.1019,1.3888,go_long,1.049948000000014,13896769.0,False,do_nothing,1.100456622935981,0,1.1154599999999686,go_short,1.102200000000007,go_long
378,LQTY/USDT:USDT,2024-08-23 18:00:00+00:00,first_buy,long-exit-profit,0.8204,0.8588,0.7802487092136824,0.7508118502829954,0.8195,0,0.8493,3913627.5,0,False,0.8137999999999721,0.7971857142857183,0.7384280000000139,12.50765508,0.20379552141758184,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.9685247581079833,go_short,0.9866,0,1.0245,0.9911000000000001,1.035,go_long,0.9660280000000147,9188618.1,False,do_nothing,0.9818450733669934,0,0.991279999999972,go_short,0.9866000000000043,go_long
377,LQTY/USDT:USDT,2024-08-18 15:45:00+00:00,first_buy,long-exit-profit,0.7099000000000001,0.7298,0.6723153446913459,0.6570460075883642,0.684,1,0.6863,7129074.6,0,False,0.6861399999999727,0.6802571428571476,0.6541840000000146,11.7406138,0.1913219173336506,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.742932798305635,go_short,0.8036000000000001,0,0.8203,0.8053,0.8284,go_long,0.7326080000000139,2475503.7,False,do_nothing,0.7676939290707155,0,0.797339999999972,go_short,0.781542857142861,go_long
376,LQTY/USDT:USDT,2024-08-05 15:45:00+00:00,first_buy,long-exit-profit,0.5864,0.5903,0.5681481587651928,0.5551049141182541,0.5834,1,0.5842,256023.9,0,False,0.5833999999999723,0.5808571428571462,0.5470520000000133,12.87594455,0.2098619218866255,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.6547056881954333,go_short,0.6758000000000001,0,0.71,0.6765,0.7236,go_long,0.6520280000000147,3022689.3,False,do_nothing,0.6697726800897724,0,0.6831199999999726,go_short,0.6759571428571476,go_long
375,LQTY/USDT:USDT,2024-08-05 06:30:00+00:00,first_buy,long-exit-profit,0.5192,0.5223,0.5226717519490219,0.5419771566603797,0.4857,1,0.49960000000000004,2454319.0,1,False,0.5176399999999722,0.5183000000000033,0.5374000000000134,10.56074908,0.17206823887512357,1,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,0.5527773072477145,go_short,0.5839,1,0.5864,0.5852,0.5908,go_long,0.5455280000000133,227891.4,False,do_nothing,0.565229642177046,0,0.5813599999999722,go_short,0.5781285714285748,go_long
372,LQTY/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,long-exit-profit,1.275,1.278,1.299597107196652,1.348663076601666,1.0315,1,1.1432,6219386.5,0,False,1.2584599999999657,1.2787000000000028,1.3586880000000139,11.66879293,0.1902246800993359,1,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.2975872714504693,go_short,1.3392,0,1.3769,1.3463,1.3849,go_long,1.2861400000000143,1704942.2,False,do_nothing,1.3255589175137723,0,1.3460399999999715,go_short,1.3333714285714373,go_long
370,LQTY/USDT:USDT,2024-01-11 11:15:00+00:00,first_buy,long-exit-profit,1.5271,1.5498,1.4437261469751703,1.413665760862675,1.5028000000000001,0,1.5249000000000001,1956131.0,1,False,1.4725999999999775,1.4530285714285687,1.396724000000005,10.94715821,0.17839037579336087,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.7681872592749457,go_short,1.8373,1,1.8488,1.8373,1.8536000000000001,go_long,1.7506160000000117,225831.1,False,do_nothing,1.8022706481983122,0,1.832859999999977,go_short,1.8265142857142906,go_long
369,LQTY/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,long-exit-profit,1.5705,1.5711,1.5407792248901915,1.540808576232908,0.9872000000000001,1,1.2945,5798109.1,0,False,1.5330799999999765,1.5592714285714229,1.5405320000000016,10.67520547,0.17403780902132246,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.404767021731689,go_short,1.4625,0,1.5271,1.4644,1.5331000000000001,go_long,1.3909400000000047,7614362.8,False,do_nothing,1.4289672646070195,0,1.4487599999999774,go_short,1.4355999999999973,go_long
367,LQTY/USDT:USDT,2023-10-09 09:00:00+00:00,first_buy,long-exit-profit,1.4684,1.4771,1.3745988421970499,1.3303354268868746,1.445,0,1.4506000000000001,8321434.8,0,False,1.3971199999999886,1.3880142857142774,1.3248000000000044,17.23824777,0.28122197122654696,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,1,1.6216675682015091,go_short,1.5939999999999999,0,1.8694000000000002,1.5997,2.0037,go_long,1.6115160000000026,18818480.6,False,do_nothing,1.6432635881813624,0,1.6565199999999831,go_short,1.6404571428571366,go_long
366,LQTY/USDT:USDT,2023-10-02 13:30:00+00:00,first_buy,long-exit-profit,1.2194,1.2335,1.1814783151301096,1.147540498172483,1.2074,0,1.2305,8291065.9,0,False,1.206659999999989,1.1952714285714185,1.1413800000000038,11.61031061,0.1892928002338009,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.3207142610378246,go_short,1.3555000000000001,0,1.4687000000000001,1.3569,1.495,go_long,1.3142440000000044,27096694.1,False,do_nothing,1.3607804498692406,0,1.3796199999999885,go_short,1.373599999999992,go_long
365,LQTY/USDT:USDT,2023-07-24 10:00:00+00:00,first_buy,long-exit-profit,1.0578,1.0578,1.0528890031887286,1.0567570341104502,0.9922000000000001,1,1.0202,2163239.9,0,False,1.051479999999988,1.0549142857142715,1.0536400000000008,11.3237775,0.18442815170491267,0,go_short,go_short,do_nothing,do_nothing,go_long,go_long,do_nothing,0,1.1409037380262816,go_short,1.2021,0,1.2191,1.2029,1.2671999999999999,go_long,1.1355920000000037,15487239.7,False,do_nothing,1.1725652815174021,0,1.1945999999999888,go_short,1.1863428571428472,go_long
325,APE/USDT:USDT,2022-07-18 09:15:00+00:00,first_buy,long-exit-profit,5.7780000000000005,6.045,5.5262316938216305,5.380716643935258,5.747,0,6.023,6940921.0,0,False,5.655199999999984,5.559285714285677,5.3418400000000235,11.1210359,0.18451961425055596,0,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,6.78386762577471,go_short,7.064,0,7.16,7.073,7.21,go_short,6.7121600000000265,2024488.0,False,go_short,6.9162783645062005,0,7.020399999999957,go_long,7.000857142857105,go_short
200,SOL/USDT:USDT,2022-11-09 18:30:00+00:00,first_buy,long-exit-profit,10.95,11.3,12.778376975797174,14.178413218869412,10.451,1,10.452,8177234.0,0,False,11.745599999997252,12.276714285714121,14.738360000000274,10.685535,0.2042449084446597,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,11.569866972906286,go_long,10.83,0,12.38,11.69,12.96,do_nothing,10.878400000000275,7742628.0,False,go_short,11.30082809303786,0,11.628199999997257,go_long,11.485428571428404,do_nothing
0,INJ/USDT:USDT,2022-08-17 09:30:00+00:00,first_buy,long-exit-profit,2.023,2.083,2.0651254289751404,2.097482905982906,2.02,0,2.079,188945.4,0,False,2.0494000000000008,2.048857142857144,2.0947999999999998,10.71531133,0.17479191932459298,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,2.3023396313988447,go_long,2.352,0,2.402,2.387,2.407,go_long,2.279560000000002,521570.4,False,go_short,2.337771059681743,0,2.3768000000000065,go_long,2.3714285714285737,go_long
198,SOL/USDT:USDT,2022-11-08 03:30:00+00:00,first_buy,long-exit-profit,27.87,27.92,28.54000200025638,29.37296223732569,25.52,1,26.6,8268455.0,0,False,28.097999999997274,28.385714285714098,29.347600000000266,9.3865303,0.17626227719648774,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,27.97698286599951,go_long,27.43,0,31.3,27.7,31.89,do_nothing,28.008800000000274,9443020.0,False,go_short,28.06350990398201,0,28.053999999997263,go_long,27.762857142856955,do_nothing
85,TRB/USDT:USDT,2023-10-23 11:00:00+00:00,first_buy,long-exit-profit,80.136,81.5,79.33967841588311,78.16314431563148,79.724,0,80.583,423594.2,1,False,79.79800000000048,79.61385714285782,78.41563999999998,9.92867734,0.17583053242225494,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,1,90.93128784072444,go_short,92.251,0,94.424,92.606,98.0,go_short,91.77459999999995,702868.9,False,go_short,92.5329256381008,0,93.10160000000046,go_short,92.7894285714292,go_short
84,TRB/USDT:USDT,2023-10-20 09:45:00+00:00,first_buy,long-exit-profit,68.469,68.799,65.82698611048752,64.22450298402403,67.748,0,68.449,224727.9,0,False,67.35240000000051,66.551714285715,63.727519999999984,9.63958203,0.17586255401768638,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,77.96955586088201,go_short,79.602,0,80.137,79.698,80.3,go_short,78.27519999999998,149947.4,False,go_short,79.11361994604368,0,79.57100000000048,go_short,79.4025714285721,go_short
83,TRB/USDT:USDT,2023-09-27 20:30:00+00:00,first_buy,long-exit-profit,57.105,67.272,55.67024879357694,53.63197005363588,57.028,0,63.428,2708296.4,1,False,56.855800000000364,55.75400000000064,53.43516000000002,9.88467025,0.1729616455875993,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,1,63.886543222745956,go_short,67.23,0,68.459,67.672,68.899,go_short,63.47567999999998,280552.0,False,go_short,65.35025631239435,0,66.67400000000052,go_short,65.90985714285786,go_short
82,TRB/USDT:USDT,2023-09-27 12:45:00+00:00,first_buy,long-exit-profit,49.331,49.84,47.94440000906941,47.18599610141645,49.003,0,49.163,525470.3,0,False,48.36460000000036,48.02271428571495,47.37024000000003,11.28864286,0.19115993203601517,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,52.848287657926754,go_short,54.476,0,57.102,55.35,59.98,go_short,52.953040000000016,1529614.8,False,go_short,54.25974857422729,0,54.76900000000037,go_short,54.38071428571492,go_short
81,TRB/USDT:USDT,2023-09-26 16:45:00+00:00,first_buy,long-exit-profit,42.725,43.768,41.1306947498745,39.83407505299512,42.551,0,43.364,1268367.4,0,False,41.94200000000033,41.650428571429224,39.51912000000002,10.70385857,0.17613631789034032,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,47.02783578952977,go_short,48.2,0,49.336,48.461,49.7,go_short,47.22024000000003,739268.5,False,go_short,47.72283637435476,0,47.90020000000036,go_short,47.81757142857209,go_short
80,TRB/USDT:USDT,2023-09-26 07:00:00+00:00,first_buy,long-exit-profit,36.646,37.135,35.520294337369776,35.08653939011219,36.333,0,36.434,237800.2,1,False,36.16540000000033,35.7748571428578,34.895000000000024,10.96637188,0.18793772924849148,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,39.55168105723473,go_short,41.416,0,42.729,41.697,42.889,go_short,39.287680000000016,1126602.2,False,go_short,40.724639249851684,0,41.43580000000033,go_short,41.239571428572084,go_short
79,TRB/USDT:USDT,2023-09-19 16:45:00+00:00,first_buy,long-exit-profit,33.451,33.788,33.06777881066965,32.93203335511799,33.3,0,33.533,240976.8,0,False,33.15440000000035,33.06942857142923,32.988600000000055,10.40003126,0.172124504124862,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,34.97874254132117,go_short,36.307,0,36.652,36.352,37.042,go_short,34.83412000000003,372815.6,False,go_short,35.354166035073376,0,35.91860000000033,go_short,35.50771428571494,go_short
78,TRB/USDT:USDT,2023-09-19 00:45:00+00:00,first_buy,long-exit-profit,29.342,29.6,29.10641401763307,28.96070183269163,29.079,0,29.082,232081.3,0,False,29.050600000000372,29.06000000000066,28.98164000000007,10.76512603,0.17609880544393505,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,32.883956023527425,go_short,33.06,0,33.452,33.152,33.8,go_short,32.982560000000056,461338.4,False,go_short,32.98319313988232,0,33.00860000000036,go_short,32.9638571428578,go_short
77,TRB/USDT:USDT,2023-09-18 00:45:00+00:00,first_buy,long-exit-profit,25.558,25.849,26.81660784916032,28.49814307412457,24.0,1,25.73,1686750.7,0,False,26.192400000000383,26.35471428571494,28.30512000000007,10.37072775,0.17506830772093787,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,28.950997979306962,go_short,28.624,0,29.341,28.912,29.455,go_short,28.92748000000007,290211.4,False,go_short,29.110852929929994,0,29.03120000000037,go_short,29.122714285714945,go_short
87,TRB/USDT:USDT,2023-10-25 18:30:00+00:00,first_buy,long-exit-profit,109.651,110.321,106.44472043389052,104.52503403050702,108.529,0,110.189,359240.0,0,False,107.51640000000052,106.74371428571492,104.14004000000003,10.26502388,0.1861339198070391,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,116.65877167901088,go_short,120.887,0,124.612,121.333,126.9,go_short,115.98599999999996,501764.3,False,go_short,118.51451825867545,0,119.68100000000103,go_short,119.19014285714385,go_short
75,TRB/USDT:USDT,2023-09-15 16:15:00+00:00,first_buy,long-exit-profit,35.783,36.2,34.86449173042172,34.07051192559761,34.75,1,35.491,2410785.4,1,False,35.310200000000364,35.162000000000624,33.87168000000006,11.86882753,0.1965476121393451,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,37.83170771707705,go_short,40.8,0,41.506,41.283,41.788,go_short,37.45124000000007,1305819.3,False,go_short,39.297903964524124,0,40.711200000000375,go_short,40.02242857142921,go_short
73,TRB/USDT:USDT,2023-09-13 16:45:00+00:00,first_buy,long-exit-profit,28.35,28.561,27.400420789654092,26.6376238641879,28.079,0,28.455,792537.2,0,False,27.831400000000354,27.718285714286328,26.433080000000068,10.83460358,0.18111535797448872,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,30.735483779167748,go_short,31.588,0,32.172,31.63,32.2,go_short,30.625520000000055,750432.2,False,go_short,31.233263156132615,0,31.60880000000035,go_short,31.391571428572046,go_short
72,TRB/USDT:USDT,2023-09-12 11:30:00+00:00,first_buy,long-exit-profit,25.488,25.579,25.19328650889345,24.9691396355936,25.32,1,25.465,131266.4,0,False,25.434000000000353,25.37142857142918,24.989200000000075,11.96487275,0.1955852679300488,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,26.492233773322933,go_short,26.955,0,28.35,27.025,28.6,go_short,26.263160000000067,1814204.2,False,go_short,27.208679115045744,0,27.634000000000356,go_short,27.54414285714347,go_short
71,TRB/USDT:USDT,2023-09-10 16:15:00+00:00,first_buy,long-exit-profit,23.578,23.799,23.14324534190967,22.982428371631,22.755,1,23.031,1212231.1,0,False,23.168200000000354,23.219857142857784,22.940040000000067,10.36308791,0.17289714377275753,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,24.92947080644109,go_short,25.289,0,25.488,25.36,25.5,go_short,24.964960000000072,121687.5,False,go_short,25.143884055964985,0,25.41180000000035,go_short,25.301142857143464,go_short
70,TRB/USDT:USDT,2023-09-07 21:30:00+00:00,first_buy,long-exit-profit,21.998,23.785,21.197659842477997,20.429524282738107,21.996,0,22.963,1922991.6,1,False,21.86500000000033,21.4570000000006,20.20728000000008,10.36899223,0.17353063481730974,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,22.97854264136148,go_short,23.067,0,23.573,23.097,23.756,go_short,22.92364000000007,806913.1,False,go_short,23.163653585893243,0,23.202800000000355,go_short,23.258142857143497,go_short
69,TRB/USDT:USDT,2023-09-07 07:45:00+00:00,first_buy,long-exit-profit,18.683,18.75,17.75690741660301,17.239672641240972,18.2,1,18.348,627502.1,0,False,18.319000000000322,18.234571428572036,16.957200000000075,12.11799392,0.19993737294409153,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,20.226846225357157,go_short,21.39,0,22.001,21.464,22.09,go_short,20.04764000000008,443412.8,False,go_short,20.87668890474672,0,21.35120000000033,go_short,21.11514285714346,go_short
68,TRB/USDT:USDT,2023-09-02 02:30:00+00:00,first_buy,long-exit-profit,16.128,16.234,15.752158874955423,15.494636435380405,16.052,1,16.08,128187.5,1,False,16.03360000000034,15.888142857143473,15.393880000000088,11.06707253,0.18093768842443236,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,17.15100645254025,go_short,18.056,1,18.68,18.072,18.78,go_short,16.877600000000076,900182.2,False,go_short,17.649436037803557,0,18.32880000000032,go_short,18.034857142857753,go_short
67,TRB/USDT:USDT,2023-08-27 16:45:00+00:00,first_buy,long-exit-profit,14.28,14.3,13.366985898932587,12.990059521825957,13.71,0,13.9,1955627.5,0,False,13.562000000000324,13.47285714285775,12.90680000000008,10.60007873,0.1730195614789759,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,15.447807350210837,go_short,15.959,0,16.128,16.028,16.236,go_short,15.350480000000088,179370.3,False,go_short,15.692551397674592,0,15.931400000000343,go_short,15.844285714286329,go_short
66,TRB/USDT:USDT,2023-07-03 09:00:00+00:00,first_buy,long-exit-profit,11.67,11.73,11.512571284879165,11.388760634978683,11.65,0,11.72,34015.8,0,False,11.63000000000035,11.565714285714872,11.414800000000087,12.47643769,0.2043408373710361,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,12.917264283572035,go_short,13.33,0,14.29,13.34,16.0,go_short,12.84120000000008,8019604.5,False,go_short,13.270074244193058,0,13.430000000000325,go_short,13.364285714286321,go_short
65,TRB/USDT:USDT,2023-06-22 02:45:00+00:00,first_buy,long-exit-profit,9.88,9.91,9.818877393118983,9.739318152914391,9.86,1,9.9,6101.6,0,False,9.882000000000376,9.862857142857704,9.719600000000085,10.46182846,0.17306469751477202,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,11.362261485776978,go_short,11.58,0,11.67,11.58,11.75,go_short,11.398400000000086,41122.6,False,go_short,11.474856973039014,0,11.570000000000352,go_short,11.507142857143444,go_short
74,TRB/USDT:USDT,2023-09-14 15:00:00+00:00,first_buy,long-exit-profit,32.172,32.878,31.47860728595837,30.890484980710877,31.963,0,32.828,1100472.3,0,False,31.91840000000035,31.70314285714348,30.760920000000056,10.51735946,0.17780980679421035,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,33.95687287964542,go_short,35.372,0,35.784,35.675,35.888,go_short,33.74360000000006,1410495.3,False,go_short,34.75058113595294,0,35.16320000000036,go_short,35.0714285714292,go_short
64,TRB/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,9.87,9.87,9.77821637434261,10.073987190645799,7.34,1,8.24,316093.5,0,False,9.566000000000365,9.704285714286248,10.190800000000092,10.68456703,0.17547664129780918,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,9.45291775941641,go_short,9.61,0,9.7,9.64,9.71,go_short,9.409600000000081,15476.3,False,go_short,9.535337007127957,0,9.580000000000377,go_short,9.558571428571984,go_short
88,TRB/USDT:USDT,2023-11-06 05:30:00+00:00,first_buy,long-exit-profit,124.604,124.759,119.23643852657153,117.14382562871378,121.865,0,123.207,204624.1,1,False,120.93040000000106,119.96842857142956,116.33987999999995,8.62876908,0.17490197808424632,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,139.30748760468188,go_short,141.551,0,141.987,141.618,143.111,go_short,139.5884399999999,158789.0,False,go_short,139.859987526905,0,140.15880000000124,go_short,139.7574285714296,go_short
