,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),long_jcrosk (exit),long-large-rl (exit),volume (exit),sma-compare (exit),high (exit),close (exit),low (exit),mean-grad-hist (exit),sma-25 (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),ema-12 (exit),sma-07 (exit),open (exit),ema-26 (exit),long-bid-rl (exit),sma-05 (exit)
188,COTI/USDT:USDT,2021-10-07 19:00:00+00:00,second_buy,trailing_stop_loss,0.52417,0.55395,0.5198715152677389,0.5137509404040869,0.52402,0,0.5446500000000001,21482747.0,0,False,0.527327999999998,0.5235314285714293,0.5100828000000023,4.64260933,0.07615976355537127,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-10-19 18:15:00+00:00,go_short,go_short,0,go_short,5848845.0,0,0.50619,0.50366,0.5018400000000001,0,0.49237000000000203,go_short,go_short,False,0.4922935576501033,0.4983100000000004,0.50527,0.4965456653919439,go_short,0.49992199999999976
187,COTI/USDT:USDT,2021-09-28 00:45:00+00:00,second_buy,trailing_stop_loss,0.64444,0.65,0.6254961881621659,0.6164972277450785,0.63449,0,0.63678,17661651.0,0,False,0.6250819999999992,0.6260657142857141,0.6197208000000013,9.27395202,0.1518512071767752,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-10-07 18:45:00+00:00,go_short,go_short,1,go_short,9892712.0,0,0.5369700000000001,0.52419,0.524,0,0.5087756000000022,go_short,go_short,False,0.5112790156364138,0.5189942857142864,0.5369700000000001,0.5153663362255096,go_short,0.521435999999998
186,COTI/USDT:USDT,2021-09-23 21:45:00+00:00,second_buy,trailing_stop_loss,0.55283,0.5700000000000001,0.5164959377471833,0.4941668179700684,0.548,0,0.5602900000000001,49466275.0,0,False,0.5321339999999988,0.5241242857142848,0.4905348000000015,-10.3726044,-0.1700193924748829,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-28 00:30:00+00:00,go_short,go_short,0,go_short,24352823.0,0,0.648,0.64449,0.6168,0,0.6193300000000014,go_short,go_short,False,0.6148746059646848,0.6260514285714285,0.62189,0.6234445860098324,go_short,0.6226699999999992
165,COTI/USDT:USDT,2021-05-05 12:45:00+00:00,second_buy,trailing_stop_loss,0.36725,0.37316000000000005,0.3630926542942697,0.3580638532300623,0.3664,0,0.37091,2399313.0,0,False,0.3652799999999969,0.36391142857142805,0.35781520000000056,3.27496353,0.05358180137576038,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-11 23:15:00+00:00,go_short,go_short,0,go_short,1006074.0,0,0.35008,0.34922000000000003,0.34765,0,0.3372500000000009,go_short,go_short,False,0.33865390561716335,0.34481142857142766,0.34907000000000005,0.3430949428944877,go_short,0.3480459999999974
164,COTI/USDT:USDT,2021-04-27 06:15:00+00:00,second_buy,trailing_stop_loss,0.34956000000000004,0.36062000000000005,0.3430924699564088,0.3337906247461193,0.34934000000000004,0,0.35678000000000004,3023558.0,0,False,0.3501679999999966,0.34823999999999994,0.3317188000000001,-1.88058934,-0.030860638838917865,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-05 12:30:00+00:00,go_short,go_short,0,go_short,1710969.0,0,0.36810000000000004,0.36706000000000005,0.36203,0,0.35648480000000055,go_short,go_short,False,0.3570361614884673,0.36254428571428526,0.36203,0.3616713187114096,go_short,0.3632339999999969
163,COTI/USDT:USDT,2021-04-23 20:45:00+00:00,second_buy,trailing_stop_loss,0.30844000000000005,0.3244,0.3012621960673197,0.2930540901791808,0.30509000000000003,0,0.32177,8287156.0,0,False,0.30697599999999686,0.30400714285714275,0.2914052,-6.81313652,-0.11155677452426908,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-27 06:00:00+00:00,go_short,go_short,0,go_short,1100822.0,0,0.35000000000000003,0.34931,0.3458,1,0.33003200000000005,go_short,go_short,False,0.3319514747258088,0.34512285714285706,0.3488,0.34060382813030127,go_short,0.34802199999999656
162,COTI/USDT:USDT,2021-04-20 22:15:00+00:00,second_buy,trailing_stop_loss,0.33531000000000005,0.34500000000000003,0.3298218795436736,0.3214666202729527,0.3325,0,0.34152000000000005,5067687.0,0,False,0.3326219999999971,0.330111428571429,0.32166439999999996,3.72879207,0.061004922931547856,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-23 20:30:00+00:00,go_short,go_short,0,go_short,3889430.0,0,0.31198000000000004,0.30848000000000003,0.3059,0,0.2897784,go_short,go_short,False,0.2907568173935153,0.300752857142857,0.30674,0.297533504443196,go_short,0.3014539999999969
161,COTI/USDT:USDT,2021-04-18 04:45:00+00:00,second_buy,trailing_stop_loss,0.28692,0.29587,0.2988088576405834,0.31946465449009837,0.26496000000000003,0,0.27545000000000003,8664865.0,0,False,0.2726119999999971,0.28177428571428564,0.32746399999999987,-14.38805396,-0.23549286654207977,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-20 22:00:00+00:00,go_short,go_short,0,go_short,3126348.0,0,0.33609,0.33530000000000004,0.32987000000000005,0,0.3201435999999999,go_short,go_short,False,0.3198623498947889,0.32803000000000043,0.33002000000000004,0.32769494855161424,go_short,0.3289079999999971
160,COTI/USDT:USDT,2021-04-15 06:45:00+00:00,second_buy,trailing_stop_loss,0.34308000000000005,0.35115,0.3412281566490545,0.3377037052644351,0.341,0,0.34823000000000004,2186912.0,0,False,0.34439799999999743,0.3434785714285714,0.33708799999999967,10.50601184,0.17160047699090228,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-18 04:30:00+00:00,go_short,go_short,0,go_short,6017147.0,1,0.29361000000000004,0.28727,0.28576,0,0.3309687999999999,go_short,go_short,False,0.3229858268493062,0.2896085714285714,0.28689000000000003,0.303055922666144,go_short,0.2751239999999971
159,COTI/USDT:USDT,2021-04-07 13:00:00+00:00,second_buy,trailing_stop_loss,0.36955000000000005,0.37376000000000004,0.3707243462578579,0.3827841860245548,0.36687000000000003,0,0.37048000000000003,2492675.0,0,False,0.36278799999999733,0.3605371428571437,0.3846983999999997,5.67064635,0.09285278162471144,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-15 06:30:00+00:00,go_short,go_short,0,go_short,702428.0,0,0.34446000000000004,0.34305,0.34147000000000005,0,0.33647519999999964,go_short,go_short,False,0.33686160168558993,0.34133,0.34372,0.33995509422160985,go_short,0.3431119999999974
158,COTI/USDT:USDT,2021-03-30 14:15:00+00:00,second_buy,trailing_stop_loss,0.4975,0.51099,0.4966683079696393,0.4922191721564561,0.49725,0,0.50927,2887661.0,0,False,0.49846999999999736,0.49762142857142894,0.49181880000000006,18.71194124,0.3065014581928012,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-07 12:45:00+00:00,go_short,go_short,0,go_short,3094967.0,1,0.36955000000000005,0.3695,0.35979000000000005,0,0.38627559999999966,go_short,go_short,False,0.38376852090651914,0.3614071428571437,0.35979000000000005,0.37076877285019566,go_short,0.35889599999999733
157,COTI/USDT:USDT,2021-03-22 10:15:00+00:00,second_buy,trailing_stop_loss,0.49832000000000004,0.5105500000000001,0.4883175706682647,0.48111205519278727,0.4949,0,0.50841,3357028.0,0,False,0.4929459999999978,0.4891585714285712,0.4812639999999997,1.3523603,0.02218868652619628,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-03-30 14:00:00+00:00,go_short,go_short,0,go_short,1060175.0,0,0.49968000000000007,0.49712000000000006,0.495,0,0.49090880000000003,go_short,go_short,False,0.4908551059289726,0.496244285714286,0.49811000000000005,0.4943770912368464,go_short,0.49461599999999734
156,COTI/USDT:USDT,2021-03-15 21:30:00+00:00,second_buy,trailing_stop_loss,0.38438000000000005,0.40174000000000004,0.38157991296586574,0.37594598185701267,0.3809,0,0.39545,2738136.0,0,False,0.3843019999999989,0.3832928571428568,0.37665719999999964,-15.99449457,-0.2609741817319773,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-03-22 10:00:00+00:00,go_short,go_short,0,go_short,2730310.0,0,0.50204,0.4983,0.48971000000000003,0,0.4793647999999997,go_short,go_short,False,0.47892821960821025,0.48499142857142835,0.492,0.48466440169885827,go_short,0.4869859999999978
155,COTI/USDT:USDT,2021-03-10 13:45:00+00:00,second_buy,trailing_stop_loss,0.44017000000000006,0.45783,0.443675331464238,0.43715754985754984,0.4378,0,0.44655000000000006,2480597.0,0,False,0.4416479999999998,0.44353428571428577,0.43857680000000004,6.87436378,0.11248027292821648,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-03-15 21:15:00+00:00,go_short,go_short,0,go_short,1019339.0,0,0.385,0.38376000000000005,0.3775,0,0.37631919999999963,go_short,go_short,False,0.3743856604055737,0.3806085714285712,0.37964000000000003,0.3790580789596595,go_short,0.3809659999999989
150,LQTY/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,trailing_stop_loss,0.9049,0.9053,0.9150639219118878,0.9276696090370875,0.8581000000000001,1,0.8825000000000001,1508721.1,0,False,0.903039999999972,0.9091857142857204,0.9348080000000151,-24.60175386,-0.40075752661669417,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-08-05 01:00:00+00:00,do_nothing,go_long,0,go_short,783070.0,1,0.6067,0.5894,0.5766,1,0.6249120000000132,go_long,go_short,False,0.6205408752584535,0.6123714285714318,0.6015,0.6148123147595317,go_long,0.608359999999972
149,LQTY/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,trailing_stop_loss,1.275,1.278,1.299597107196652,1.348663076601666,1.0315,1,1.1432,6219386.5,0,False,1.2584599999999657,1.2787000000000028,1.3586880000000139,-15.2899474,-0.24925674577898893,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-06-18 01:15:00+00:00,do_nothing,go_long,0,go_short,184888.5,1,0.9181,0.9049,0.9049,1,0.9381640000000151,go_long,go_short,False,0.9312831777600545,0.9153285714285774,0.9102,0.9209846349867764,go_long,0.9108799999999719
148,LQTY/USDT:USDT,2023-10-25 15:45:00+00:00,first_buy,trailing_stop_loss,1.8693,2.0162,1.6922230361534605,1.6468403409273233,1.8617,0,1.9615,9698842.3,0,False,1.7295599999999829,1.691985714285708,1.6254360000000025,-28.88751023,-0.4715798824103528,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-04-12 18:30:00+00:00,do_nothing,go_long,1,go_short,499218.2,1,1.2936,1.2752,1.2650000000000001,1,1.3705160000000136,go_long,go_short,False,1.3651001227297994,1.3114000000000028,1.2931,1.3280329448687704,go_long,1.2872999999999657
144,LQTY/USDT:USDT,2023-07-14 01:15:00+00:00,first_buy,trailing_stop_loss,1.5329000000000002,1.5344,1.463440048209829,1.418436489811603,1.4688,1,1.4783,4277561.6,1,False,1.4836599999999875,1.4740571428571339,1.4401920000000012,-32.85258441,-0.5349642848526701,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-17 21:30:00+00:00,do_nothing,go_long,0,go_short,313177.5,0,0.8597,0.855,0.8516,1,0.8617160000000017,go_long,go_short,False,0.8636763989588796,0.8635428571428457,0.8552000000000001,0.862719273700618,go_long,0.8612999999999875
166,COTI/USDT:USDT,2021-05-11 23:30:00+00:00,second_buy,trailing_stop_loss,0.34933000000000003,0.35497,0.3447880286030281,0.3397980607566327,0.34797,0,0.3541,1721559.0,1,False,0.3499839999999974,0.34717999999999904,0.3381436000000009,-16.23500863,-0.26523397927173353,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-15 13:30:00+00:00,go_short,go_short,0,go_short,2796000.0,0,0.44685,0.44555000000000006,0.43314,0,0.419608800000001,go_short,go_short,False,0.4200858634833491,0.4303771428571421,0.43811000000000005,0.42711029619972657,go_short,0.43276999999999743
167,COTI/USDT:USDT,2021-05-15 13:45:00+00:00,second_buy,trailing_stop_loss,0.44588000000000005,0.45392000000000005,0.43062101986130713,0.42229654026236024,0.43594000000000005,0,0.44993000000000005,6017852.0,0,False,0.43815399999999743,0.4336985714285707,0.42040800000000106,33.10680496,0.5420685281899805,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,go_short,go_short,1,go_short,7070145.0,1,0.27729000000000004,0.2316,0.23118000000000002,1,0.309640400000001,go_short,go_short,False,0.30468902208016285,0.277401428571428,0.27718000000000004,0.2871070832928284,go_short,0.27121799999999796
168,COTI/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.2316,0.23897000000000002,0.27063214740162406,0.2954542797038545,0.1578,1,0.18002,14247485.0,0,False,0.251309999999998,0.259501428571428,0.304014800000001,6.59624146,0.10771308304044686,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-23 22:15:00+00:00,go_short,go_short,0,go_short,2177332.0,0,0.15990000000000001,0.15988000000000002,0.15503,0,0.143630800000001,go_short,go_short,False,0.14848357048912778,0.1540785714285706,0.15503,0.1510970085650027,go_short,0.15535399999999844
169,COTI/USDT:USDT,2021-05-23 22:30:00+00:00,second_buy,trailing_stop_loss,0.15985000000000002,0.16288000000000002,0.1525220841703869,0.14936330600845166,0.15887,1,0.16036,3896932.0,0,False,0.15632999999999844,0.15538999999999917,0.144632400000001,-42.72042772,-0.6986552202758096,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-26 08:30:00+00:00,go_short,go_short,0,go_short,1692241.0,0,0.26235,0.26235,0.25169,1,0.245946800000001,go_short,go_short,False,0.24539570940508892,0.2571799999999992,0.25414000000000003,0.2537583396212518,go_short,0.25953599999999827
185,COTI/USDT:USDT,2021-09-22 10:00:00+00:00,second_buy,trailing_stop_loss,0.33563000000000004,0.35165,0.3260846147052874,0.31901350415407326,0.3352,0,0.34800000000000003,20116207.0,0,False,0.32988399999999884,0.32744285714285615,0.3157932000000015,-39.4590778,-0.6445068476242193,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-23 21:30:00+00:00,go_short,go_short,0,go_short,51303006.0,0,0.56,0.55257,0.52571,0,0.4869704000000015,go_short,go_short,False,0.48887696340767384,0.5162442857142848,0.53357,0.5085333809739438,go_short,0.5200539999999988
184,COTI/USDT:USDT,2021-09-16 07:30:00+00:00,second_buy,trailing_stop_loss,0.33791000000000004,0.34544,0.33380257502525207,0.32998271845632243,0.33607000000000004,0,0.34443,4111720.0,0,False,0.3379139999999983,0.336539999999999,0.3279092000000011,-0.83901161,-0.013698767927950354,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-22 09:45:00+00:00,go_short,go_short,0,go_short,8817064.0,0,0.34006000000000003,0.33583,0.32132000000000005,0,0.3141888000000015,go_short,go_short,False,0.3166945844863991,0.3241514285714276,0.32176000000000005,0.3220999991971578,go_short,0.32428999999999886
183,COTI/USDT:USDT,2021-09-07 15:30:00+00:00,second_buy,trailing_stop_loss,0.24549,0.27990000000000004,0.301335213548216,0.319247261916541,0.22502000000000003,1,0.26565,16823289.0,0,False,0.28073399999999854,0.29466999999999993,0.32524640000000105,-18.11409603,-0.29563667893674295,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-16 07:15:00+00:00,go_short,go_short,0,go_short,2328577.0,0,0.33951000000000003,0.33787,0.33445,0,0.32720880000000113,go_short,go_short,False,0.32882693593282825,0.3342014285714276,0.336,0.3318703159389343,go_short,0.3358039999999983
182,COTI/USDT:USDT,2021-09-04 05:30:00+00:00,second_buy,trailing_stop_loss,0.36416000000000004,0.3694,0.35329241776532644,0.3472490420225213,0.36149000000000003,0,0.36599000000000004,8782080.0,0,False,0.3597199999999985,0.3565800000000001,0.34412280000000095,14.85987852,0.2434814359025638,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-07 15:15:00+00:00,go_short,go_short,0,go_short,18417363.0,1,0.27277,0.24452000000000002,0.20801000000000003,1,0.328198000000001,go_short,go_short,False,0.3235350428698643,0.30450999999999995,0.26696000000000003,0.3078234341933462,go_short,0.2932659999999986
181,COTI/USDT:USDT,2021-08-25 23:45:00+00:00,second_buy,trailing_stop_loss,0.30409,0.48278000000000004,0.3264680554626231,0.312955585471158,0.30314,0,0.46412000000000003,114960649.0,0,False,0.33409199999999856,0.32410571428571433,0.3089132000000012,13.02230266,0.2127004406627335,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-04 05:15:00+00:00,go_short,go_short,1,go_short,8546907.0,0,0.366,0.36417000000000005,0.35652,0,0.34287600000000096,go_short,go_short,False,0.345749765384323,0.35390285714285724,0.35866000000000003,0.35098376644993123,go_short,0.35619199999999845
180,COTI/USDT:USDT,2021-08-19 23:00:00+00:00,second_buy,trailing_stop_loss,0.25359000000000004,0.26072,0.25357153533532184,0.24931754911752146,0.25359000000000004,0,0.25974,5328037.0,0,False,0.25597199999999837,0.25518285714285693,0.24778480000000117,-16.78207033,-0.27418685393147085,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-08-25 23:30:00+00:00,go_short,go_short,0,go_short,909123.0,0,0.30459,0.30409,0.3022,0,0.3022936000000012,go_short,go_short,False,0.3008624323088506,0.3006728571428572,0.30266000000000004,0.3014404291831,go_short,0.30080199999999857
179,COTI/USDT:USDT,2021-08-13 09:00:00+00:00,second_buy,trailing_stop_loss,0.20534000000000002,0.2096,0.2040666947812542,0.20045485314475622,0.20532000000000003,0,0.20933000000000002,8518430.0,0,False,0.20585599999999776,0.20617428571428537,0.1996100000000012,-14.70386004,-0.24007864996575645,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-08-19 22:45:00+00:00,go_short,go_short,0,go_short,1372145.0,0,0.25462,0.2536,0.25225000000000003,1,0.24704600000000115,go_short,go_short,False,0.2484837530469232,0.25407285714285693,0.254,0.25244999630538034,go_short,0.25485799999999836
228,COTI/USDT:USDT,2022-10-25 17:15:00+00:00,second_buy,trailing_stop_loss,0.10284000000000001,0.10368000000000001,0.10232568422217324,0.10199074697328994,0.10283,0,0.10299000000000001,7257544.0,1,False,0.10268399999999445,0.10246285714285976,0.10202760000000201,-3.44501494,-0.056274753009444546,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-11-04 02:15:00+00:00,go_short,go_short,0,go_short,5172228.0,0,0.10644,0.10636000000000001,0.10472000000000001,0,0.10290720000000199,go_short,go_short,False,0.10308603571616753,0.10398428571428824,0.10472000000000001,0.10371280602068443,go_short,0.10442999999999455
178,COTI/USDT:USDT,2021-08-05 11:15:00+00:00,second_buy,trailing_stop_loss,0.1507,0.15480000000000002,0.14800805659903857,0.1469724403709203,0.14977000000000001,0,0.15409,51380839.0,0,False,0.14899599999999769,0.14810857142857112,0.14629760000000103,-21.26664895,-0.3472523444151695,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-08-13 08:45:00+00:00,go_short,go_short,0,go_short,1757144.0,0,0.20643000000000003,0.20535,0.20363,1,0.1990328000000012,go_short,go_short,False,0.19974484139633672,0.20567142857142823,0.20372,0.20310973019602768,go_short,0.20536999999999775
176,COTI/USDT:USDT,2021-07-21 04:45:00+00:00,second_buy,trailing_stop_loss,0.09854,0.09967000000000001,0.09562065253041091,0.09462810342177831,0.09757,0,0.09957,3803279.0,0,False,0.09681199999999789,0.09616857142857108,0.09378160000000094,-29.90848771,-0.4880632770645826,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-26 15:45:00+00:00,go_short,go_short,0,go_short,24465976.0,0,0.14394,0.14200000000000002,0.13632000000000002,0,0.13476360000000093,go_short,go_short,False,0.13463356834405404,0.13597428571428533,0.13637000000000002,0.13597718566629247,go_short,0.13616599999999804
175,COTI/USDT:USDT,2021-07-11 14:15:00+00:00,second_buy,trailing_stop_loss,0.12839,0.131,0.12738447665313302,0.12647886825552265,0.12722,0,0.13059,7890992.0,0,False,0.1278739999999982,0.1275614285714281,0.12641120000000095,14.69999235,0.2402530202366308,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-21 04:30:00+00:00,go_short,go_short,0,go_short,5028785.0,0,0.09853,0.09853,0.09582,0,0.09357880000000093,go_short,go_short,False,0.09423275169552058,0.09542571428571393,0.09620000000000001,0.09490258935412198,go_short,0.0958659999999979
