,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),volume (exit),ema-12 (exit),mean-grad-hist (exit),sma-07 (exit),imit-enter-short (exit),nlp-exit-short (exit),close (exit),imit-exit-short (exit),long_jcrosk (exit),nlp-enter-short (exit),sma-05 (exit),ema-26 (exit),open (exit),short_kdj (exit),nlp-enter-long (exit),high (exit),sma-25 (exit),low (exit)
143,BAKE/USDT:USDT,2023-02-04 12:45:00+00:00,second_buy,trailing_stop_loss,0.2214,0.2518,0.21711848099825135,0.21260357424443788,0.2209,0,0.24960000000000002,8974455.0,0,False,0.22020000000004006,0.21718571428572983,0.2103560000000004,-0.87323088,-0.09681855070788511,go_short,go_short,go_short,go_short,go_short,181725.0,0.26093966647745703,0,0.2632428571428726,go_short,go_short,0.26580000000000004,go_short,0,go_short,0.2637800000000395,0.2624078409544116,0.2634,False,go_short,0.26580000000000004,0.260564,0.26280000000000003
142,BAKE/USDT:USDT,2023-01-24 13:15:00+00:00,second_buy,trailing_stop_loss,0.1857,0.199,0.18531512916257295,0.184253344991816,0.1857,0,0.19290000000000002,1269122.0,0,False,0.18590000000003998,0.1851428571428726,0.1839200000000003,-2.10802635,-0.2333124898677598,go_short,go_short,go_short,go_short,go_short,216837.0,0.2096438601839929,0,0.21144285714287267,go_short,go_short,0.2204,go_short,0,go_short,0.21224000000004004,0.2112127502706607,0.21180000000000002,False,go_short,0.22130000000000002,0.2085880000000004,0.21180000000000002
141,BAKE/USDT:USDT,2023-01-09 16:45:00+00:00,second_buy,trailing_stop_loss,0.152,0.15330000000000002,0.14926914745185696,0.1486093995231611,0.1514,0,0.15330000000000002,8435.0,0,False,0.15000000000003993,0.14931428571430128,0.1486360000000003,-2.45689848,-0.26299467006273286,go_short,go_short,go_short,go_short,go_short,204085.0,0.18356161259116127,0,0.18384285714287257,go_short,go_short,0.18610000000000002,go_short,0,go_short,0.18386000000003994,0.1839360617375862,0.187,False,go_short,0.18710000000000002,0.18354800000000032,0.186
140,BAKE/USDT:USDT,2022-11-30 15:15:00+00:00,second_buy,trailing_stop_loss,0.1995,0.2051,0.19396149404479562,0.19166557817015278,0.1995,0,0.2033,196547.0,0,False,0.1957800000000402,0.19444285714287385,0.19013999999999986,2.25153295,0.24787997874417628,go_short,go_short,go_short,go_short,go_short,5000.0,0.14823415148501398,0,0.14850000000001556,go_short,go_short,0.15030000000000002,go_short,0,go_short,0.14886000000003993,0.1485362651703764,0.15030000000000002,False,go_short,0.15030000000000002,0.1484600000000003,0.15030000000000002
139,BAKE/USDT:USDT,2022-10-29 17:45:00+00:00,second_buy,trailing_stop_loss,0.2518,0.28140000000000004,0.2493352568050896,0.24630309199695147,0.2518,0,0.26480000000000004,643483.0,0,False,0.25216000000004046,0.25065714285715945,0.24451599999999957,2.20964616,0.24226902109343704,go_short,go_short,go_short,go_short,go_short,1481625.0,0.19073482442376502,0,0.19270000000001672,go_short,go_short,0.19970000000000002,go_short,0,go_short,0.1933400000000402,0.1922635838711221,0.1935,False,go_short,0.1998,0.1896079999999999,0.1935
138,BAKE/USDT:USDT,2022-09-09 12:30:00+00:00,second_buy,trailing_stop_loss,0.2748,0.2761,0.26943909628445756,0.2684667763474459,0.2741,0,0.2747,115849.0,0,False,0.26996000000003884,0.26927142857144476,0.26860399999999957,0.7614024,0.08386309330390665,go_short,go_short,go_short,go_short,go_short,0.0,0.24482333935670758,0,0.24775714285715947,go_short,go_short,0.2497,go_short,0,go_short,0.2485800000000405,0.2465234853151059,0.2497,False,go_short,0.2497,0.24360799999999955,0.2497
137,BAKE/USDT:USDT,2022-07-31 13:15:00+00:00,second_buy,trailing_stop_loss,0.3426,0.35100000000000003,0.3383741527017853,0.3360727391974866,0.3426,0,0.3482,283838.0,0,False,0.33934000000003806,0.33861428571430147,0.3350799999999998,1.98072276,0.2179496569740472,go_short,go_short,go_short,go_short,go_short,144041.0,0.2679681184552416,0,0.26837142857144475,go_short,go_short,0.2713,go_short,0,go_short,0.26854000000003886,0.2684825683361771,0.271,False,go_short,0.2727,0.26839999999999953,0.2705
136,BAKE/USDT:USDT,2022-07-20 06:30:00+00:00,second_buy,trailing_stop_loss,0.338,0.338,0.3327258835119648,0.3307141346955518,0.338,0,0.338,6192.0,0,False,0.33460000000003837,0.3332857142857299,0.3292000000000002,-0.3669003,-0.04024409024409025,go_short,go_short,go_short,go_short,go_short,137552.0,0.3351025583332855,0,0.33684285714287293,go_short,go_short,0.342,go_short,0,go_short,0.33726000000003803,0.3365876350112008,0.33740000000000003,False,go_short,0.342,0.3345599999999998,0.33740000000000003
135,BAKE/USDT:USDT,2022-07-07 09:00:00+00:00,second_buy,trailing_stop_loss,0.278,0.291,0.27359844708399284,0.2717216534417677,0.278,0,0.291,1632984.0,0,False,0.27620000000003825,0.2734285714285853,0.27064000000000094,-1.5269192,-0.16785060922991957,go_short,go_short,go_short,go_short,go_short,14930.0,0.3301312654711959,0,0.3321428571428728,go_short,go_short,0.336,go_short,0,go_short,0.3330000000000384,0.331766953241413,0.336,False,go_short,0.336,0.32884000000000024,0.336
134,BAKE/USDT:USDT,2022-06-21 14:45:00+00:00,second_buy,trailing_stop_loss,0.254,0.258,0.2513176482268746,0.2484569278281101,0.254,0,0.256,3057.0,0,False,0.2546000000000347,0.25300000000001355,0.2482000000000009,-1.08927062,-0.11864129754754751,go_short,go_short,go_short,go_short,go_short,363436.0,0.2701793857171091,0,0.2700000000000139,go_short,go_short,0.278,go_short,0,go_short,0.2714000000000383,0.27043452837199156,0.276,False,go_short,0.279,0.2698000000000009,0.276
133,BAKE/USDT:USDT,2022-06-08 00:45:00+00:00,second_buy,trailing_stop_loss,0.34400000000000003,0.4,0.3391126679915617,0.33130871577708837,0.34400000000000003,0,0.365,2651152.0,0,False,0.34180000000002725,0.33928571428572785,0.33056000000000096,2.67968007,0.2999600143621882,go_short,go_short,go_short,go_short,go_short,277.0,0.24785348205435892,0,0.2517142857142992,go_short,go_short,0.254,go_short,1,go_short,0.2536000000000347,0.25046631154085175,0.254,False,go_short,0.255,0.2477600000000009,0.254
132,BAKE/USDT:USDT,2022-05-29 19:45:00+00:00,second_buy,trailing_stop_loss,0.34700000000000003,0.373,0.33980596985110617,0.32888599628648524,0.34700000000000003,0,0.359,1845353.0,0,False,0.3452000000000274,0.3432857142857269,0.3256400000000015,-1.033965,-0.11532033426183844,go_short,go_short,go_short,go_short,go_short,46382.0,0.32861341303925545,0,0.3340000000000135,go_short,go_short,0.343,go_short,0,go_short,0.33560000000002727,0.3344058803536638,0.336,False,go_short,0.343,0.328480000000001,0.334
144,BAKE/USDT:USDT,2023-02-20 19:15:00+00:00,second_buy,trailing_stop_loss,0.2662,0.28290000000000004,0.2650527884998867,0.2623219134050528,0.2662,0,0.2796,901271.0,1,False,0.26742000000003946,0.2657000000000155,0.26135200000000003,2.5241471,0.29223953246900536,go_short,go_short,go_short,go_short,go_short,347673.0,0.18624918167758528,0,0.191557142857158,go_short,go_short,0.1957,go_short,0,go_short,0.19258000000003955,0.18899467728181787,0.1937,False,go_short,0.1957,0.18438800000000033,0.1925
160,BAKE/USDT:USDT,2023-12-20 17:30:00+00:00,second_buy,trailing_stop_loss,0.28950000000000004,0.32120000000000004,0.26949121893591454,0.257541540962783,0.28950000000000004,0,0.3184,17267873.0,0,False,0.27802000000004107,0.27135714285715457,0.25368800000000014,-2.49689031,-0.31140386480522536,go_short,go_short,go_short,go_short,go_short,4230129.0,0.38147845723303914,0,0.3883142857142972,go_short,go_short,0.398,go_short,0,go_short,0.3919800000000411,0.3866260669271204,0.395,False,go_short,0.39990000000000003,0.38185600000000036,0.39130000000000004
161,BAKE/USDT:USDT,2023-12-21 19:15:00+00:00,second_buy,trailing_stop_loss,0.3976,0.43570000000000003,0.3920682104767942,0.38448005299355476,0.3965,0,0.422,28917482.0,1,False,0.39994000000004104,0.39427142857144004,0.3835000000000004,-1.97229087,-0.24826029062108737,go_short,go_short,go_short,go_short,go_short,10892716.0,0.44324392641842947,0,0.4560571428571543,go_short,go_short,0.4959,go_short,0,go_short,0.4662600000000414,0.453645565692447,0.4863,False,go_short,0.49920000000000003,0.4381160000000005,0.4712
162,BAKE/USDT:USDT,2023-12-24 03:00:00+00:00,second_buy,trailing_stop_loss,0.4958,0.5394,0.46614624789360903,0.4500332652022495,0.4955,0,0.5349,15214384.0,0,False,0.4870200000000414,0.4709857142857257,0.4423400000000005,-2.72480785,-0.34408687723106507,go_short,go_short,go_short,go_short,go_short,2306248.0,0.6172531508326775,0,0.6627857142857259,go_short,go_short,0.672,go_short,0,go_short,0.6620000000000416,0.6472129622846571,0.6575000000000001,False,go_short,0.6777000000000001,0.6096880000000003,0.6527000000000001
190,BAL/USDT:USDT,2022-05-11 14:00:00+00:00,second_buy,trailing_stop_loss,10.778,11.449,10.580554318479859,10.73703962028288,10.193,0,10.872,18665.0,0,False,10.246999999999932,10.341571428571427,10.839880000000024,2.1590736,0.24698697600507805,go_short,go_short,go_long,go_short,go_short,500.0,7.72655180793245,0,7.653714285714289,go_short,go_short,7.648,go_short,0,go_short,7.644599999999919,7.686866361478805,7.603,False,go_long,7.67,7.747040000000018,7.5969999999999995
189,BAL/USDT:USDT,2022-04-08 01:15:00+00:00,second_buy,trailing_stop_loss,19.754,20.696,19.634462497939225,19.34450900026747,19.754,0,20.228,66973.0,1,False,19.866199999999942,19.730714285714274,19.397840000000027,3.541772,0.4381695319998662,go_short,go_short,go_long,go_short,go_short,17060.0,10.72624278990551,0,10.376857142857142,go_short,go_short,10.112,go_short,0,go_short,10.115599999999931,10.527564194567105,10.377,False,go_long,10.769,10.816560000000022,10.112
188,BAL/USDT:USDT,2022-03-30 15:00:00+00:00,second_buy,trailing_stop_loss,16.169,16.407,15.826659142633229,15.57388356747261,16.169,0,16.2,11666.0,0,False,15.929399999999973,15.911714285714265,15.529400000000011,-2.2369155,-0.27649004811442296,go_short,go_short,go_long,go_short,go_short,18600.0,19.273829720288866,0,19.611142857142845,go_short,go_short,19.813,go_short,0,go_short,19.71419999999994,19.52654658847363,19.869,False,go_long,20.09,19.341760000000026,19.715
187,BAL/USDT:USDT,2022-03-23 21:45:00+00:00,second_buy,trailing_stop_loss,12.449,12.449,12.423489654111238,12.390232721325313,12.449,0,12.449,4.0,0,False,12.5036,12.428857142857137,12.373080000000002,-2.6990075,-0.3100316960868009,go_short,go_short,go_long,go_short,go_short,565.0,15.523794252870418,0,15.874857142857122,go_short,go_short,16.168,go_short,0,go_short,15.849999999999971,15.758778986748363,15.996,False,go_long,16.168,15.488240000000012,15.97
185,BAKE/USDT:USDT,2024-12-03 06:30:00+00:00,second_buy,trailing_stop_loss,0.3799,0.3829,0.37276859552303787,0.3665514646181342,0.3799,1,0.3801,93264.0,1,False,0.37826000000003923,0.376328571428584,0.3651840000000011,0.4636047,0.06146557362044391,go_short,go_short,go_short,go_short,go_short,285176.0,0.34375819489257575,0,0.3465142857142981,go_short,go_short,0.3542,go_short,0,go_short,0.3473200000000391,0.3459807713181008,0.3491,False,go_short,0.35550000000000004,0.3435920000000012,0.34890000000000004
184,BAKE/USDT:USDT,2024-11-24 08:15:00+00:00,second_buy,trailing_stop_loss,0.3049,0.3125,0.30320223731154367,0.29926974466086037,0.3043,0,0.3124,770531.0,0,False,0.305320000000039,0.3048285714285844,0.2994120000000007,-1.77794442,-0.22664946718220147,go_short,go_short,go_short,go_short,go_short,90390.0,0.3654675817875849,0,0.3746571428571554,go_short,go_short,0.38,go_short,0,go_short,0.3766600000000392,0.3714356128908629,0.3784,False,go_short,0.3803,0.3643600000000011,0.3781
183,BAKE/USDT:USDT,2024-11-10 07:45:00+00:00,second_buy,trailing_stop_loss,0.2604,0.26280000000000003,0.25902697413917236,0.2570160805556708,0.2604,0,0.2622,35788.0,0,False,0.2603200000000398,0.2595714285714421,0.25671600000000067,-1.61258117,-0.18884513827843744,go_short,go_short,go_short,go_short,go_short,78525.0,0.2982193242337292,0,0.3029428571428701,go_short,go_short,0.3052,go_short,0,go_short,0.303720000000039,0.3015299168227334,0.3047,False,go_short,0.3068,0.2987560000000007,0.30410000000000004
182,BAKE/USDT:USDT,2024-10-18 08:15:00+00:00,second_buy,trailing_stop_loss,0.2906,0.3084,0.2916362002480794,0.28841941304057817,0.29050000000000004,1,0.2936,9661809.0,0,False,0.29232000000004005,0.292514285714299,0.29114000000000073,0.94869904,0.11142057334639846,go_short,go_short,go_short,go_short,go_short,93451.0,0.2566013670001245,0,0.2587714285714421,go_short,go_short,0.2597,go_short,1,go_short,0.2594600000000398,0.2584500603462946,0.2611,False,go_short,0.2615,0.2562880000000007,0.259
181,BAKE/USDT:USDT,2024-09-26 16:45:00+00:00,second_buy,trailing_stop_loss,0.281,0.2813,0.27778640733510773,0.2757874246111179,0.2803,0,0.2807,214559.0,0,False,0.27944000000004077,0.27901428571429815,0.2753120000000006,-0.53310322,-0.06177081748734883,go_short,go_short,go_short,go_short,go_short,97822.0,0.2880049660838244,1,0.29208571428572755,go_short,go_short,0.29050000000000004,go_short,0,go_short,0.29214000000004003,0.29127914574773023,0.2911,False,go_short,0.2918,0.2903600000000008,0.2899
180,BAKE/USDT:USDT,2024-08-17 13:15:00+00:00,second_buy,trailing_stop_loss,0.3543,0.37,0.34888617371282515,0.3430138103821995,0.3541,0,0.3654,4557626.0,0,False,0.3544600000000401,0.3505428571428698,0.34226000000000056,2.19055962,0.2393181306818415,go_short,go_short,go_short,go_short,go_short,247895.0,0.2753944185800073,0,0.27822857142858387,go_short,go_short,0.2805,go_short,0,go_short,0.27888000000004076,0.2772566632142182,0.2791,False,go_short,0.2808,0.27503600000000056,0.27890000000000004
179,BAKE/USDT:USDT,2024-08-06 00:45:00+00:00,second_buy,trailing_stop_loss,0.2776,0.2866,0.2758814726000387,0.272606123373513,0.27740000000000004,0,0.2826,7892480.0,0,False,0.2765200000000396,0.276071428571441,0.27289600000000014,-2.52927806,-0.28643234506035326,go_short,go_short,go_short,go_short,go_short,1086507.0,0.3412229152127755,0,0.34698571428572694,go_short,go_short,0.354,go_short,1,go_short,0.34984000000004006,0.34588365984242975,0.3542,False,go_short,0.3567,0.3409560000000006,0.352
178,BAKE/USDT:USDT,2024-07-06 17:00:00+00:00,second_buy,trailing_stop_loss,0.24330000000000002,0.24580000000000002,0.2343199574228497,0.22993212487150497,0.2421,0,0.2441,1935285.0,0,False,0.2384600000000392,0.23641428571429673,0.22861600000000004,-1.32114114,-0.15651716393787946,go_short,go_short,go_short,go_short,go_short,1917024.0,0.271806613243394,0,0.2750285714285839,go_short,go_short,0.2778,go_short,0,go_short,0.27470000000003963,0.2746599221636821,0.27790000000000004,False,go_short,0.28,0.27245600000000014,0.27590000000000003
177,BAKE/USDT:USDT,2024-06-16 05:45:00+00:00,second_buy,trailing_stop_loss,0.457,0.5232,0.45438380946198764,0.45375468502120175,0.44880000000000003,0,0.45130000000000003,19397662.0,1,False,0.45448000000003874,0.45404285714286857,0.4545080000000001,3.65412712,0.45841729015396415,go_short,go_short,go_short,go_short,go_short,3525676.0,0.22879869486122537,0,0.23395714285715388,go_short,go_short,0.2427,go_short,0,go_short,0.23598000000003921,0.2325417678633678,0.2386,False,go_short,0.2429,0.227752,0.2381
176,BAKE/USDT:USDT,2024-06-12 13:00:00+00:00,second_buy,trailing_stop_loss,0.34490000000000004,0.3542,0.3326229641251004,0.3214676031075693,0.34490000000000004,0,0.3539,772161.0,0,False,0.33920000000003875,0.3352428571428689,0.3192760000000001,-3.00313168,-0.3738819276072676,go_short,go_short,go_short,go_short,go_short,155731.0,0.4539510598228979,0,0.45477142857144,go_short,go_short,0.4572,go_short,0,go_short,0.4546800000000387,0.45494450209143994,0.4546,False,go_short,0.458,0.4545760000000001,0.45380000000000004
175,BAKE/USDT:USDT,2024-05-23 00:15:00+00:00,second_buy,trailing_stop_loss,0.32880000000000004,0.3416,0.32543909521678605,0.31999894714584154,0.3234,0,0.33590000000000003,573630.0,0,False,0.3311600000000389,0.3282428571428689,0.3177080000000011,-0.3361427,-0.04176425865146831,go_short,go_short,go_short,go_short,go_short,1486964.0,0.3188730113561748,0,0.33138571428572605,go_short,go_short,0.34450000000000003,go_short,0,go_short,0.33320000000003874,0.32875441214784595,0.3356,False,go_short,0.34450000000000003,0.31702400000000014,0.3356
174,BAKE/USDT:USDT,2024-05-09 15:45:00+00:00,second_buy,trailing_stop_loss,0.2768,0.2798,0.2704137168358133,0.2674545045170422,0.2767,0,0.2771,565433.0,0,False,0.2731800000000387,0.27145714285715455,0.2653880000000013,-1.7557004,-0.221226392451544,go_short,go_short,go_short,go_short,go_short,365365.0,0.31872686291750885,1,0.3259142857142974,go_short,go_short,0.3281,go_short,1,go_short,0.3286600000000389,0.32353711252892897,0.3326,False,go_short,0.3326,0.3168960000000011,0.3271
173,BAKE/USDT:USDT,2024-04-14 06:30:00+00:00,second_buy,trailing_stop_loss,0.2343,0.23770000000000002,0.2306804944281116,0.22712572171978723,0.2336,1,0.2376,109557.0,0,False,0.23544000000003842,0.23460000000001152,0.2225320000000012,-1.24597306,-0.1636656037866451,go_short,go_short,go_short,go_short,go_short,107896.0,0.2666828648784056,0,0.269685714285726,go_short,go_short,0.2771,go_short,0,go_short,0.27108000000003873,0.26919802898777934,0.27240000000000003,False,go_short,0.2771,0.26474800000000126,0.272
172,BAKE/USDT:USDT,2024-03-22 04:00:00+00:00,second_buy,trailing_stop_loss,0.43060000000000004,0.4652,0.424047199523176,0.4197672960447394,0.43060000000000004,0,0.45630000000000004,1902488.0,0,False,0.4287200000000402,0.42344285714286795,0.419316000000001,3.67177463,0.491258681861085,go_short,go_short,go_short,go_short,go_short,56602.0,0.22628777945737022,1,0.23350000000001153,go_short,go_short,0.23440000000000003,go_short,0,go_short,0.23464000000003843,0.22942240250595006,0.2348,False,go_short,0.23520000000000002,0.22186800000000123,0.233
171,BAKE/USDT:USDT,2024-03-13 02:15:00+00:00,second_buy,trailing_stop_loss,0.5017,0.5298,0.49396631143168834,0.4834604429675926,0.5017,0,0.5294,1702409.0,1,False,0.5015000000000406,0.49594285714286784,0.480848000000001,1.03207758,0.140155591404172,go_short,go_short,go_short,go_short,go_short,537183.0,0.4168446797283185,0,0.4170571428571536,go_short,go_short,0.43,go_short,0,go_short,0.41924000000004014,0.4181830539819353,0.42410000000000003,False,go_short,0.4364,0.417740000000001,0.42410000000000003
170,BAKE/USDT:USDT,2024-03-06 08:30:00+00:00,second_buy,trailing_stop_loss,0.399,0.4037,0.3926107817468652,0.38683771754954127,0.39830000000000004,0,0.4037,870964.0,0,False,0.3965600000000409,0.3950714285714395,0.38207200000000113,-2.2588293,-0.2935325956656524,go_short,go_short,go_short,go_short,go_short,429854.0,0.479785278405,0,0.48902857142858214,go_short,go_short,0.5012,go_short,0,go_short,0.49232000000004056,0.48752382260108623,0.4964,False,go_short,0.5019,0.478476000000001,0.4964
169,BAKE/USDT:USDT,2024-03-03 04:45:00+00:00,second_buy,trailing_stop_loss,0.4711,0.5026,0.47301291037407056,0.47039851653248443,0.4702,0,0.49150000000000005,4986668.0,0,False,0.47468000000004035,0.4730285714285823,0.4703360000000014,1.41267479,0.1845789513440365,go_short,go_short,go_short,go_short,go_short,403817.0,0.38548873495350455,0,0.3933857142857252,go_short,go_short,0.39890000000000003,go_short,0,go_short,0.39416000000004087,0.39059456024629524,0.3951,False,go_short,0.39940000000000003,0.3808320000000011,0.392
