,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,high (exit),sma-07 (exit),short-small-rl (exit),long_jcrosk (exit),sma-25 (exit),ema-26 (exit),short_kdj (exit),open (exit),volume (exit),close (exit),mean-grad-hist (exit),sma-compare (exit),low (exit),sma-05 (exit),long-large-rl (exit),ema-12 (exit),long-small-rl (exit),short-large-rl (exit)
370,ADA/USDT:USDT,2022-01-17 06:30:00+00:00,first_buy,stop_loss,1.5011999999999999,1.5269,1.4761337412376012,1.4553095664328395,1.5001,0,1.5218,36413143.0,0,False,1.4896800000000048,1.477257142857129,1.4478159999999987,-24.06130516,-0.3949081272936172,0,go_short,go_long,go_short,go_short,2022-01-22 10:00:00+00:00,1.022,1.0314857142857017,go_long,0,1.0726799999999976,1.0392886663960519,False,1.0156,59683464.0,1.0031,1,1,1.0007,1.0262600000000037,go_short,1.0663221875507396,go_short,go_short
407,CRV/USDT:USDT,2022-05-02 13:45:00+00:00,first_buy,stop_loss,2.054,2.067,2.047851548758207,2.055723714255624,2.0,0,2.05,2600811.4,0,False,2.044599999999993,2.046142857142869,2.056279999999996,-24.17072403,-0.39394041035235255,1,go_short,go_short,go_short,go_short,2022-05-12 05:00:00+00:00,1.31,1.3155714285714428,go_short,0,1.4367199999999993,1.3533502845144096,False,1.306,3544888.5,1.2650000000000001,1,1,1.248,1.3017999999999916,go_short,1.4126243361806607,go_short,go_short
404,CRV/USDT:USDT,2022-01-21 20:15:00+00:00,first_buy,stop_loss,3.596,3.633,3.635476874942152,3.6684536767415357,3.517,1,3.524,1906444.6,0,False,3.619199999999998,3.6335714285714302,3.66328,-22.70217653,-0.3717962523314344,1,go_short,go_short,go_short,go_short,2022-02-24 03:30:00+00:00,2.201,2.244428571428572,go_short,0,2.2833999999999905,2.247130841638285,False,2.193,1472884.2,2.164,1,1,2.162,2.230799999999994,go_short,2.284106389484943,go_short,go_short
403,CRV/USDT:USDT,2021-12-26 00:15:00+00:00,first_buy,stop_loss,5.837,5.9350000000000005,5.767827219630985,5.651244613353205,5.798,1,5.85,1854413.5,0,False,5.843000000000006,5.830000000000015,5.622880000000021,-23.91579883,-0.3927677795526672,0,go_short,go_short,go_short,go_short,2022-01-21 20:00:00+00:00,3.681,3.6525714285714304,go_short,0,3.67012,3.655745397658907,False,3.656,673115.2,3.597,1,1,3.59,3.6451999999999978,go_short,3.6800099708808585,go_short,go_short
400,CRV/USDT:USDT,2021-10-25 23:45:00+00:00,first_buy,stop_loss,4.645,4.763,4.465964749537167,4.368989656607457,4.6370000000000005,0,4.649,4942958.3,0,False,4.5358000000000205,4.4800000000000155,4.333560000000013,-25.19122854,-0.41331184844376107,0,go_short,go_short,go_short,go_short,2021-12-04 05:15:00+00:00,3.798,3.975857142857151,go_short,0,4.193960000000011,4.016739378403044,False,3.775,5225327.8,3.532,1,1,3.4,3.9304000000000014,go_short,4.145598035988774,go_short,go_short
395,CRV/USDT:USDT,2021-07-06 12:30:00+00:00,first_buy,stop_loss,1.987,2.022,1.956976433303653,1.9451240029321601,1.978,0,2.022,979315.8,0,False,1.966800000000014,1.9535714285714367,1.9546800000000095,-23.76278953,-0.3876630442975895,0,go_short,go_short,go_short,go_short,2021-07-20 09:45:00+00:00,1.248,1.250714285714291,go_short,0,1.2582400000000098,1.2539959745541793,False,1.248,434452.9,1.234,1,1,1.234,1.2462000000000146,go_short,1.2653550273799492,go_short,go_short
393,CRV/USDT:USDT,2021-06-02 09:15:00+00:00,first_buy,stop_loss,2.346,2.39,2.278530424281116,2.2190885109762646,2.324,0,2.372,2700417.7,0,False,2.312200000000012,2.3008571428571507,2.213760000000003,-24.26044806,-0.3958651732532308,0,go_short,go_short,go_short,go_short,2021-06-21 22:45:00+00:00,1.54,1.5330000000000077,go_short,0,1.5626000000000075,1.545318273152552,False,1.5390000000000001,395163.4,1.499,1,1,1.495,1.520600000000011,go_short,1.5665144688881734,go_short,go_short
390,CRV/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,2.659,2.659,2.731350575611152,2.912530411011577,2.032,1,2.049,5047252.8,1,False,2.5750000000000144,2.646142857142869,2.9731600000000005,-23.18554307,-0.37806811201337615,1,go_short,go_short,go_short,go_short,2021-05-23 12:30:00+00:00,1.399,1.4144285714285807,go_short,0,1.4753200000000024,1.424654169571384,False,1.381,1756608.3,1.33,1,1,1.33,1.4034000000000106,go_short,1.4765426826834125,go_short,go_short
2,XLM/USDT:USDT,2021-04-11 06:15:00+00:00,first_buy,stop_loss,0.63097,0.6500900000000001,0.6152160913412105,0.5985065120208714,0.62787,0,0.6481800000000001,48875077.0,0,False,0.625659999999999,0.620267142857142,0.5956392000000009,-26.50101578,-0.43463588847454093,0,go_short,go_short,go_short,go_short,2021-04-23 02:15:00+00:00,0.42936,0.4346671428571414,go_short,1,0.4543972000000018,0.4392211829102046,False,0.42604000000000003,22556112.0,0.41100000000000003,1,1,0.4096,0.43010199999999965,go_short,0.45301702585459147,go_short,go_short
389,CRV/USDT:USDT,2021-05-07 11:00:00+00:00,first_buy,stop_loss,3.556,3.627,3.3906641069962715,3.3201592305458574,3.517,0,3.525,2389730.1,0,False,3.4788000000000117,3.427428571428592,3.283679999999995,-24.7877863,-0.403848540659179,0,go_short,go_short,go_short,go_short,2021-05-19 12:30:00+00:00,2.742,2.7810000000000117,go_short,0,3.0181600000000004,2.8554143166313617,False,2.742,2131404.5,2.661,1,1,2.6029999999999998,2.7100000000000146,go_short,2.981612843892503,go_short,go_short
387,CRV/USDT:USDT,2021-04-16 04:00:00+00:00,first_buy,stop_loss,4.201,4.4879999999999995,4.033808644313655,3.9693270725369,4.184,0,4.484,7156090.1,0,False,4.0832000000000095,4.035857142857159,3.9602799999999885,-24.69322563,-0.4040687214650039,0,go_short,go_short,go_short,go_short,2021-04-18 03:30:00+00:00,3.561,3.583000000000013,go_short,0,3.7521999999999913,3.6000519661309296,False,3.558,6035786.6,3.216,1,1,2.8609999999999998,3.5408000000000106,go_short,3.706559827275669,go_short,go_short
5,XLM/USDT:USDT,2021-05-10 10:15:00+00:00,first_buy,stop_loss,0.7614500000000001,0.7818900000000001,0.7319629906554503,0.7075847277013978,0.7596700000000001,0,0.7695400000000001,90959393.0,0,False,0.7525919999999993,0.7406942857142848,0.7016940000000025,-24.4136278,-0.4013370843330909,0,go_short,go_short,go_short,go_short,2021-05-19 12:30:00+00:00,0.52115,0.5241999999999984,go_short,0,0.5592044000000009,0.5350928271096886,False,0.5181100000000001,27293363.0,0.50104,1,1,0.5001300000000001,0.5114019999999997,go_short,0.5549678605246308,go_short,go_short
381,ADA/USDT:USDT,2024-04-13 17:15:00+00:00,first_buy,stop_loss,0.4927,0.49310000000000004,0.49831173717790467,0.5025034152612068,0.4812,1,0.4828,50663373.0,0,False,0.49346000000000706,0.4966428571428567,0.505071999999997,-25.548172,-0.4162505031451923,1,go_short,go_long,go_short,go_short,2024-08-05 06:15:00+00:00,0.3052,0.30551428571428735,go_long,1,0.3131199999999964,0.30704546912627567,False,0.3035,44995414.0,0.2967,1,1,0.2962,0.304000000000007,go_short,0.31481740872373565,go_short,go_short
380,ADA/USDT:USDT,2024-03-04 06:45:00+00:00,first_buy,stop_loss,0.785,0.7909,0.7658285167228298,0.7553881205023814,0.7829,0,0.7891,18039906.0,0,False,0.7766800000000053,0.7686142857142809,0.7535559999999948,-25.92384153,-0.426228525780868,0,go_short,go_long,go_short,go_short,2024-04-12 18:30:00+00:00,0.5288,0.5355999999999994,go_long,1,0.5574719999999969,0.5419494610568891,False,0.5287000000000001,22842697.0,0.521,1,1,0.5182,0.5264400000000072,go_short,0.5548059883909832,go_short,go_short
376,ADA/USDT:USDT,2023-01-31 22:45:00+00:00,first_buy,stop_loss,0.38470000000000004,0.3864,0.38729226378933507,0.3870505702197414,0.3841,0,0.386,4211883.0,0,False,0.38584000000000646,0.3862714285714229,0.3887159999999942,-25.73500425,-0.4215467789572531,1,go_short,go_long,go_short,go_short,2023-06-10 04:15:00+00:00,0.2767,0.27911428571427915,go_long,0,0.28811199999999404,0.2816164113219648,False,0.2763,66485460.0,0.2735,1,1,0.2726,0.277620000000005,go_short,0.2875028911306425,go_short,go_short
374,ADA/USDT:USDT,2022-07-08 17:00:00+00:00,first_buy,stop_loss,0.4651,0.4675,0.46705674280732795,0.46786994692068257,0.4647,1,0.4665,7892922.0,0,False,0.4669400000000065,0.4676999999999967,0.46691599999999334,-24.36191111,-0.3982486690142369,0,go_short,go_long,go_short,go_short,2022-12-16 09:00:00+00:00,0.2992,0.2989142857142796,go_long,0,0.29931199999999364,0.29854373226170705,False,0.29910000000000003,64990928.0,0.2921,1,1,0.2892,0.2982000000000043,go_short,0.29914482914555446,go_short,go_short
372,ADA/USDT:USDT,2022-05-02 11:30:00+00:00,first_buy,stop_loss,0.7724000000000001,0.7744000000000001,0.7799911726747978,0.7833128877059445,0.7711,1,0.7727,4238751.0,0,False,0.7766200000000093,0.7773857142857098,0.786043999999994,-24.04697908,-0.3935396042461028,1,go_short,go_long,go_short,go_short,2022-05-12 03:45:00+00:00,0.4843,0.48779999999999674,go_long,0,0.5107239999999941,0.4959758925393504,False,0.4722,20863739.0,0.4776,1,1,0.4701,0.48004000000000957,go_short,0.5099629246333897,go_short,go_short
6,XLM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,0.5010100000000001,0.50105,0.5139985460158903,0.5433391301153988,0.39330000000000004,1,0.39798000000000006,95760534.0,1,False,0.4895639999999998,0.5009885714285699,0.552062000000001,-24.18409224,-0.39419739012683375,1,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,0.50105,0.5009885714285699,go_short,1,0.552062000000001,0.5139985460158903,False,0.5010100000000001,95760534.0,0.39798000000000006,1,1,0.39330000000000004,0.4895639999999998,go_short,0.5433391301153988,go_short,go_short
368,ADA/USDT:USDT,2021-11-16 10:15:00+00:00,first_buy,stop_loss,1.9225,1.9268,1.9169604677736374,1.9359951359649707,1.72,1,1.7708,89211039.0,0,False,1.9051400000000047,1.9212428571428417,1.937172000000004,-24.52816352,-0.40694290132095295,1,go_short,go_long,go_short,go_short,2022-01-10 14:15:00+00:00,1.1158,1.1178428571428423,go_long,0,1.150607999999999,1.1284596415359054,False,1.1132,22671477.0,1.1058,1,1,1.0928,1.1136000000000041,go_short,1.1438116754024557,go_short,go_short
15,XLM/USDT:USDT,2023-08-11 04:00:00+00:00,first_buy,stop_loss,0.14054,0.14070000000000002,0.13996925946804303,0.13961898900930333,0.14046,0,0.14057,4486410.0,1,False,0.14023200000000133,0.14011857142857387,0.13938840000000102,-30.15396248,-0.4914737020247481,0,go_short,go_short,go_short,go_short,2024-06-24 09:30:00+00:00,0.08771000000000001,0.08785285714285838,go_short,0,0.08847400000000125,0.08806331389605095,False,0.08768000000000001,1928764.0,0.08742000000000001,1,0,0.08737,0.08793200000000234,go_short,0.08843738909946404,go_short,go_short
70,DYDX/USDT:USDT,2022-03-31 02:00:00+00:00,first_buy,stop_loss,6.499,6.6129999999999995,6.388704326680534,6.329747020164352,6.472,0,6.5809999999999995,937225.6,0,False,6.4423999999999975,6.418285714285842,6.3048399999999445,-24.43939437,-0.3989766871034642,0,go_short,go_short,go_short,go_short,2022-04-26 23:15:00+00:00,4.141,4.127142857142995,go_short,0,4.18847999999993,4.137227339429732,False,4.129,379613.6,4.076,1,1,4.062,4.126799999999998,go_short,4.18039016473803,go_short,go_short
290,LTC/USDT:USDT,2024-03-11 15:45:00+00:00,first_buy,stop_loss,103.44,104.0,98.2121232005868,96.12438035668026,100.97,0,101.71,418989.261,0,False,99.54199999999933,98.84142857143206,96.24520000000139,-26.74822069,-0.4356922690126399,0,go_long,go_long,go_short,go_short,2024-07-05 00:30:00+00:00,64.32,65.39571428571783,go_long,1,66.97120000000156,65.77796893965518,False,63.77,116562.33,63.65,1,1,63.55,64.82399999999834,go_short,66.71536061481807,go_long,go_short
32,AAVE/USDT:USDT,2021-08-13 07:15:00+00:00,first_buy,stop_loss,416.6,424.54,412.75053008402136,407.3906753727447,416.6,0,421.74,34965.2,0,False,414.6680000000022,414.20285714285575,407.2680000000003,-17.90310374,-0.4239308474123236,0,go_long,go_long,go_short,go_short,2021-09-26 07:30:00+00:00,264.62,264.11714285714214,go_long,0,265.62320000000085,264.6591647966434,False,263.34,8883.7,262.06,1,1,261.2,263.75400000000343,go_short,266.3118178588982,go_long,go_short
284,LTC/USDT:USDT,2022-05-05 15:15:00+00:00,first_buy,stop_loss,100.88,101.03,102.80790919005796,103.86704136227414,97.1,1,99.93,201111.475,0,False,101.62000000000111,102.28285714285906,104.29040000000104,-24.17133125,-0.3941941098725726,1,go_long,go_long,go_short,go_short,2022-05-12 04:00:00+00:00,64.36,63.64142857143064,go_long,1,66.20640000000112,64.59771006070358,False,64.02,100845.187,61.91,1,1,61.76,63.3560000000012,go_short,66.05359798670717,go_long,go_short
23,AAVE/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,383.947,391.519,383.5739718574942,379.3737182362349,381.77,1,388.013,5545.3,0,False,384.70979999999975,385.5321428571432,376.1666799999998,-21.25209859,-0.5468659582069743,0,go_long,go_long,go_short,go_short,2021-04-18 03:30:00+00:00,395.862,395.6220000000001,go_long,0,418.85068000000064,398.8568842068852,False,395.6,105779.2,334.341,1,1,316.114,389.72940000000233,go_short,412.47044804073005,go_long,go_short
282,LTC/USDT:USDT,2021-09-04 09:00:00+00:00,first_buy,stop_loss,221.01,224.8,215.93601040153703,214.29365916940932,220.03,0,223.34,326002.425,0,False,217.1920000000011,216.02000000000112,213.91520000000156,-26.82208718,-0.43778778802041185,0,go_long,go_long,go_short,go_short,2021-12-04 05:15:00+00:00,168.57,173.57285714285848,go_long,0,181.9472000000009,174.98146490148602,False,166.99,494641.366,153.53,1,1,147.21,171.7820000000018,go_short,180.43351002374808,go_long,go_short
279,LTC/USDT:USDT,2021-05-24 23:45:00+00:00,first_buy,stop_loss,181.11,183.88,178.8900982574904,175.80985353939596,181.11,0,183.0,45039.152,0,False,179.40999999999968,179.55571428571585,176.02360000000067,-24.61829519,-0.40108191812753574,0,go_long,go_long,go_short,go_short,2021-06-22 12:00:00+00:00,116.88,116.94428571428718,go_long,0,122.65760000000111,118.20546753699276,False,115.65,71588.749,114.12,1,1,113.93,116.25600000000027,go_short,121.43155594572772,go_long,go_short
277,LTC/USDT:USDT,2021-05-19 16:45:00+00:00,first_buy,stop_loss,206.08,223.53,206.17369069359938,215.25952677962118,205.71,0,221.39,207574.008,0,False,208.74599999999933,206.8100000000017,211.72600000000065,-24.25457821,-0.3951313578811,0,go_long,go_long,go_short,go_short,2021-05-23 12:30:00+00:00,148.41,148.028571428573,go_long,0,152.77000000000066,148.64863136364693,False,146.59,88793.686,143.01,1,1,142.61,147.77199999999976,go_short,153.12916514470749,go_long,go_short
275,LTC/USDT:USDT,2021-05-19 11:45:00+00:00,first_buy,stop_loss,242.67,244.19,257.6574327725109,263.8314954158544,218.29,1,241.45,660042.178,0,False,252.53799999999939,255.4771428571445,264.5492000000006,-24.11550207,-0.39420006223284915,1,go_long,go_long,go_short,go_short,2021-05-19 13:00:00+00:00,205.58,226.15714285714446,go_long,0,254.82760000000067,232.85108048211427,False,194.04,806610.633,179.64,1,1,149.01,219.78999999999934,go_short,248.89651158798742,go_long,go_short
274,LTC/USDT:USDT,2021-05-09 22:45:00+00:00,first_buy,stop_loss,377.46,386.74,367.49277703911974,363.97382643623894,376.94,0,380.34,227682.636,0,False,370.6759999999998,368.05714285714384,363.4616000000005,-24.64235736,-0.4020435818085133,0,go_long,go_long,go_short,go_short,2021-05-19 11:30:00+00:00,256.8,259.2642857142874,go_long,0,265.7396000000006,260.6042387311492,False,256.31,337617.372,242.7,1,1,241.0,256.89799999999934,go_short,265.62201504912275,go_long,go_short
34,AAVE/USDT:USDT,2021-10-27 06:15:00+00:00,first_buy,stop_loss,333.57,382.72,341.3085070994625,338.1651785367725,333.57,0,370.19,267641.9,0,False,342.6320000000036,341.85285714285703,335.69560000000064,-15.43916122,-0.4167000994898547,0,go_long,go_long,go_short,go_short,2021-11-26 08:15:00+00:00,253.26,254.98857142857153,go_long,0,257.98680000000036,255.25036429806363,False,253.18,51196.0,246.33,1,1,242.89,253.73000000000508,go_short,257.41546190542687,go_long,go_short
268,DOT/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,stop_loss,6.753,6.757,6.7699035038748505,6.893091159500604,6.122,1,6.404,6402470.7,0,False,6.73720000000012,6.759000000000398,6.926359999999722,-24.98647372,-0.4102306948977724,1,go_short,go_short,go_short,go_short,2024-08-05 05:00:00+00:00,3.98,4.00542857142891,go_short,0,4.279479999999713,4.061986876234028,False,3.949,1224520.3,3.9779999999999998,0,1,3.91,3.9806000000002264,go_short,4.233563465016008,go_short,go_short
267,DOT/USDT:USDT,2024-03-07 04:45:00+00:00,first_buy,stop_loss,10.565,10.592,10.599301813860738,10.581573622579096,10.535,0,10.538,344489.3,0,False,10.52400000000011,10.55971428571469,10.641919999999764,-25.72718475,-0.4204659093274777,1,go_short,go_short,go_short,go_short,2024-04-13 19:45:00+00:00,6.8629999999999995,6.806571428571828,go_short,0,6.956639999999722,6.836431413670278,False,6.8100000000000005,654524.2,6.752,1,0,6.749,6.824400000000121,go_short,6.932218452260653,go_short,go_short
264,DOT/USDT:USDT,2022-11-04 07:15:00+00:00,first_buy,stop_loss,6.713,6.725,6.646151906157845,6.597221252955811,6.692,1,6.696,485746.9,0,False,6.687400000000101,6.665285714286068,6.5899999999998045,-23.83651389,-0.3907975433719851,0,go_short,go_short,go_short,go_short,2023-09-11 08:30:00+00:00,4.095,4.1097142857146896,go_short,0,4.113879999999776,4.108941328890639,False,4.094,620627.1,4.078,1,1,4.066,4.103800000000027,go_short,4.114830118074188,go_short,go_short
263,DOT/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,9.468,9.475,9.441942663428128,9.419150255664375,9.319,1,9.376,856095.7,1,False,9.450000000000085,9.447571428571763,9.436999999999836,-20.50029563,-0.3361507409036728,0,go_short,go_short,go_short,go_short,2022-10-13 10:30:00+00:00,5.909,5.889714285714654,go_short,0,5.972519999999808,5.9001951542189754,False,5.898,1759401.1,5.785,1,1,5.781,5.88660000000006,go_short,5.957312165373997,go_short,go_short
35,AAVE/USDT:USDT,2021-11-26 08:30:00+00:00,first_buy,stop_loss,246.33,246.33,251.5980005599,255.49653880132118,223.54,1,231.51,89928.1,0,False,248.45200000000506,251.2442857142858,256.81040000000036,-18.99064991,-0.409666988377634,1,go_long,go_long,go_short,go_short,2022-01-22 10:00:00+00:00,147.86,149.84571428571454,go_long,1,157.8228000000005,151.43442019682013,False,146.96,37579.9,143.18,1,1,142.5,148.71600000000572,go_short,156.9431154881666,go_long,go_short
261,DOT/USDT:USDT,2022-05-02 10:30:00+00:00,first_buy,stop_loss,15.071,15.09,15.194224841638068,15.268800274210516,14.975,1,15.054,156832.2,0,False,15.128400000000076,15.145000000000389,15.323039999999832,-23.56333162,-0.39092254264932624,1,go_short,go_short,go_short,go_short,2022-05-11 12:45:00+00:00,10.544,10.452000000000348,go_short,1,10.704159999999836,10.548602353697916,False,10.544,3869707.6,9.683,1,1,9.649000000000001,10.357400000000071,go_short,10.734205213720543,go_short,go_short
