,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-large-rl (exit),ema-12 (exit),ema-26 (exit),high (exit),sma-05 (exit),sma-compare (exit),sma-07 (exit),long-large-rl (exit),long-small-rl (exit),low (exit),long_jcrosk (exit),sma-25 (exit),mean-grad-hist (exit),short-bid-rl (exit),close (exit),short_kdj (exit),long-bid-rl (exit),volume (exit),short-small-rl (exit),open (exit)
76,BAKE/USDT:USDT,2023-12-05 16:45:00+00:00,first_buy,long-exit-profit,0.2684,0.30000000000000004,0.23978500682777412,0.21678364654005358,0.26630000000000004,0,0.2901,169058887.0,0,False,0.2586599999999862,0.24852857142859158,0.20655200000000515,26.98953027,0.4403331531824384,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-21 19:15:00+00:00,go_long,0.3845537454972978,0.3921046423824817,0.4355,0.3998799999999859,0,0.3943142857143061,go_long,do_nothing,0.3965,1,0.3836280000000055,0,go_long,0.4217,False,go_long,149863750.0,do_nothing,0.39780000000000004
81,BAKE/USDT:USDT,2024-01-23 09:00:00+00:00,first_buy,long-exit-profit,0.3052,0.307,0.3153604288814426,0.31798596517851146,0.2969,1,0.3013,14880692.0,0,False,0.3101799999999863,0.3133000000000196,0.32022000000000617,24.94059514,0.4073592341322162,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-02-15 06:45:00+00:00,go_long,0.4011183508028656,0.41031282524103674,0.4293,0.4169599999999848,0,0.41430000000002,go_long,do_nothing,0.4136,0,0.39748800000000706,0,go_long,0.4279,False,go_long,6598805.0,do_nothing,0.4156
30,OP/USDT:USDT,2022-06-18 17:45:00+00:00,first_buy,long-exit-profit,0.44780000000000003,0.44830000000000003,0.45166494917389693,0.4577284464433025,0.431,1,0.43870000000000003,7149998.9,0,False,0.44778000000000057,0.45037142857143175,0.4576720000000005,26.88598694,0.4378427023007834,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-06-24 12:30:00+00:00,go_long,0.5553337515346631,0.5748258495544392,0.6345000000000001,0.5925200000000007,0,0.581028571428574,go_long,do_nothing,0.6082000000000001,0,0.5477240000000004,0,go_long,0.6327,False,go_long,23693677.1,go_short,0.6112000000000001
24,DYDX/USDT:USDT,2023-07-01 14:15:00+00:00,first_buy,long-exit-profit,2.12,2.148,2.091041069928558,2.0738175503358236,2.115,0,2.123,2274137.8,0,False,2.1088,2.100285714285852,2.0671199999999463,27.82988965,0.4544963571490761,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-11-11 16:30:00+00:00,go_long,2.894150481470136,2.9508622840766705,3.162,3.007999999999993,0,2.9712857142858513,go_long,do_nothing,3.016,0,2.8709199999999435,0,go_long,3.155,False,go_long,6784551.6,go_short,3.019
23,DYDX/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,1.83,1.831,1.8086173932755987,1.8690231663966725,1.35,1,1.512,19757020.8,0,False,1.763000000000004,1.7888571428572817,1.8936799999999445,24.32439871,0.3961115793114632,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-07-01 14:00:00+00:00,go_long,2.0698829543626895,2.0852303553701144,2.123,2.0997999999999997,0,2.0938571428572805,go_long,do_nothing,2.104,0,2.0643599999999465,0,go_long,2.12,False,go_long,829427.1,go_short,2.107
21,DYDX/USDT:USDT,2023-03-11 16:00:00+00:00,first_buy,long-exit-profit,1.778,1.78,1.7907923216366757,1.8122066227063158,1.751,1,1.766,3294051.0,0,False,1.781999999999984,1.7890000000001456,1.8055199999999447,25.62629186,0.41776448459422727,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-03-14 12:45:00+00:00,go_long,2.4029315237803894,2.417063401517695,2.519,2.428199999999988,0,2.4214285714287174,go_long,do_nothing,2.384,0,2.3959599999999464,0,go_long,2.51,False,go_long,10392293.6,go_short,2.394
1,DYDX/USDT:USDT,2021-09-16 16:30:00+00:00,first_buy,long-exit-profit,16.566,16.7,15.682624946990058,15.085558297185958,16.268,0,16.486,1040192.1,0,False,16.211599999999986,16.046000000000014,14.988839999999996,24.01677443,0.3935746285891953,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2021-09-28 22:00:00+00:00,go_long,21.44710035711098,21.855033106674878,23.198,22.229799999999955,0,22.081428571428603,go_long,do_nothing,22.56,0,21.31059999999997,0,go_long,23.076,False,go_long,1908824.6,go_short,22.667
77,BAKE/USDT:USDT,2023-12-21 19:30:00+00:00,first_buy,long-exit-profit,0.4217,0.4237,0.39601162047748456,0.38699420879379426,0.4146,0,0.41750000000000004,40131896.0,0,False,0.4055199999999859,0.3999571428571632,0.3850800000000056,26.23859959,0.43013152527382825,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-24 12:45:00+00:00,go_long,0.5526975522530148,0.5679178635498642,0.6071000000000001,0.579639999999986,0,0.572271428571449,go_long,do_nothing,0.577,0,0.5521720000000054,0,go_long,0.5992000000000001,False,go_long,42887957.0,do_nothing,0.5825
7,DYDX/USDT:USDT,2022-02-24 03:45:00+00:00,first_buy,long-exit-profit,4.934,4.9350000000000005,5.0911923902565315,5.209898774339999,4.623,1,4.698,1872047.3,0,False,5.011000000000001,5.083285714285823,5.219919999999948,25.1798195,0.4119595950797536,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-03-31 02:15:00+00:00,go_long,6.355543537189215,6.433211353345067,6.737,6.516999999999998,0,6.463000000000127,go_long,do_nothing,6.552,1,6.321479999999944,0,go_long,6.678,False,go_long,2325602.5,go_short,6.58
12,DYDX/USDT:USDT,2022-06-13 15:00:00+00:00,first_buy,long-exit-profit,1.054,1.07,1.0799122455867711,1.093099258890391,1.03,1,1.061,2196239.3,0,False,1.0745999999999996,1.0757142857144084,1.091319999999938,24.91676631,0.4062785538219697,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-06-22 14:00:00+00:00,go_long,1.379517170730643,1.398723762663968,1.5030000000000001,1.413399999999997,0,1.3960000000001254,go_long,do_nothing,1.45,0,1.3743199999999371,0,go_long,1.483,False,go_long,4611341.2,go_short,1.464
13,DYDX/USDT:USDT,2022-06-22 14:15:00+00:00,first_buy,long-exit-profit,1.484,1.536,1.418612414561819,1.3905158988246695,1.472,0,1.528,6278482.8,0,False,1.4487999999999972,1.4208571428572683,1.381559999999937,24.5802357,0.4007598807297858,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-07-08 17:30:00+00:00,go_long,1.987265843166941,2.024727853518411,2.137,2.066599999999999,0,2.038428571428701,go_long,do_nothing,2.105,0,1.9645999999999377,0,go_long,2.126,False,go_long,5340766.5,go_short,2.113
15,DYDX/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,long-exit-profit,1.317,1.319,1.3063402814832241,1.3251247081679942,1.11,1,1.192,7255200.9,0,False,1.294199999999976,1.3057142857144188,1.3276799999999431,24.19320236,0.3941447243595639,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-10-27 06:00:00+00:00,go_long,1.6431525867972894,1.6535889800835386,1.6800000000000002,1.6637999999999729,0,1.6605714285715634,go_long,do_nothing,1.667,1,1.6393999999999413,0,go_long,1.673,False,go_long,1040849.0,go_short,1.669
16,DYDX/USDT:USDT,2022-10-27 06:15:00+00:00,first_buy,long-exit-profit,1.673,1.698,1.6601137523783789,1.6470672099974901,1.671,0,1.6960000000000002,1823846.2,0,False,1.673199999999973,1.6664285714287064,1.6422399999999413,25.84796498,0.42175401853412353,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-11-13 05:45:00+00:00,go_long,2.181387291692923,2.295272528813927,2.47,2.350199999999971,0,2.342000000000134,go_long,do_nothing,2.335,0,2.142719999999941,1,go_long,2.419,False,go_long,10392553.0,go_short,2.351
18,DYDX/USDT:USDT,2022-12-12 03:00:00+00:00,first_buy,long-exit-profit,1.554,1.554,1.5512462248138956,1.5670054727151883,1.432,1,1.486,11171379.4,0,False,1.5427999999999717,1.5508571428572824,1.567839999999942,24.8427678,0.4053683873131403,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-01-25 16:30:00+00:00,go_long,1.8622278803531522,1.919390719000315,2.143,1.941999999999974,0,1.9177142857144298,go_long,do_nothing,1.92,0,1.8606399999999403,0,go_long,2.094,False,go_long,39700682.8,go_short,1.921
5,DYDX/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,long-exit-profit,5.752,5.8,6.047610525878706,6.409965017656846,5.328,1,5.62,5656088.4,0,False,5.89419999999999,5.961142857142947,6.371679999999942,25.34432756,0.4133175838494328,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-02-07 23:00:00+00:00,go_long,7.623669186383378,7.721955412736243,7.992,7.772399999999989,0,7.735142857142958,go_long,do_nothing,7.802,0,7.592759999999947,0,go_long,7.9350000000000005,False,go_long,521109.5,go_short,7.809
78,BAKE/USDT:USDT,2023-12-24 13:00:00+00:00,first_buy,long-exit-profit,0.5992000000000001,0.605,0.570699730696039,0.5551644002342729,0.5766,0,0.586,30997778.0,1,False,0.582219999999986,0.5784857142857346,0.5545720000000055,25.06472983,0.41079380881216343,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-26 10:45:00+00:00,go_long,0.7153989412248125,0.7350999513018293,0.8381000000000001,0.7586999999999864,0,0.7359571428571632,go_long,do_nothing,0.7886000000000001,0,0.709456000000006,0,go_long,0.8287,False,go_long,43768252.0,do_nothing,0.7895000000000001
19,DYDX/USDT:USDT,2023-01-25 16:45:00+00:00,first_buy,long-exit-profit,2.094,2.119,1.9348690699233435,1.8739147040306965,2.006,0,2.02,16841478.2,0,False,1.9675999999999738,1.9425714285715725,1.8731999999999402,24.86588355,0.40565877604447864,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-01-31 16:15:00+00:00,go_long,2.5516510264408883,2.659546748139952,2.894,2.764999999999975,0,2.731714285714429,go_long,do_nothing,2.793,0,2.489319999999939,0,go_long,2.852,False,go_long,13032284.4,go_short,2.795
353,NEO/USDT:USDT,2024-03-04 08:15:00+00:00,second_buy,short-exit-profit,18.083,18.65,17.114540834793704,16.703192333732,17.938,0,18.011,656393.63,0,False,17.730200000000252,17.35699999999911,16.468360000000267,27.04955783,0.4421339117788217,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-06-18 01:45:00+00:00,go_short,11.594965792148605,11.38389283322449,11.208,11.177800000000389,1,11.306857142856261,go_short,go_short,10.17,0,11.716080000000293,1,go_short,10.306,False,go_short,315954.79,go_short,11.204
349,NEO/USDT:USDT,2023-07-01 07:15:00+00:00,second_buy,short-exit-profit,10.316,10.55,10.0328049396222,9.917194137771997,10.302,0,10.409,944440.47,0,False,10.110800000000227,10.061428571427815,9.92372000000031,24.57389526,0.4012986191016096,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-17 21:45:00+00:00,go_short,7.472929873221655,7.34069893406455,7.449,7.2436000000002165,1,7.339142857142093,go_short,go_short,6.244,0,7.5049200000003315,1,go_short,6.313,False,go_short,476875.77,go_short,7.441
347,NEO/USDT:USDT,2023-02-20 14:00:00+00:00,second_buy,short-exit-profit,12.94,13.699,12.516382707690283,12.139327376488659,12.84,0,13.417,2146148.04,0,False,12.719200000000303,12.599142857142033,12.011000000000251,29.97868658,0.4893400483177088,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 04:30:00+00:00,go_short,8.61902445929012,8.380156689972253,8.507,8.225800000000206,1,8.331571428570676,go_short,go_short,6.8,0,8.711480000000309,1,go_short,7.126,False,go_short,1185815.75,go_short,8.506
344,NEO/USDT:USDT,2022-07-22 13:00:00+00:00,second_buy,short-exit-profit,11.052,11.228,10.861894351614838,10.716822087523893,11.046,0,11.16,242184.32,0,False,10.969000000000358,10.914999999999228,10.723160000000277,24.06583571,0.3931867918149591,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-11-09 10:15:00+00:00,go_short,7.153501105231236,7.056350268680138,7.016,6.958000000000382,1,7.011999999999219,go_short,go_short,6.793,1,7.18476000000025,1,go_short,6.822,False,go_short,71262.39,go_short,6.971
342,NEO/USDT:USDT,2022-06-06 08:00:00+00:00,second_buy,short-exit-profit,12.747,13.345,12.68770138062338,12.436735887304362,12.746,0,13.313,273550.84,0,False,12.851000000000402,12.782428571427804,12.43444000000029,24.2181427,0.3958599650078068,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-18 20:30:00+00:00,go_short,8.3937387451042,8.270667669956781,8.194,8.159000000000399,1,8.210142857142083,go_short,go_short,7.9879999999999995,0,8.451440000000298,1,go_short,8.011,False,go_short,103339.11,go_short,8.092
340,NEO/USDT:USDT,2022-05-08 02:30:00+00:00,second_buy,short-exit-profit,15.853,15.931000000000001,16.09428335068053,16.25935483137154,15.784,1,15.855,26919.3,0,False,15.981000000000344,16.03814285714207,16.267280000000287,25.00842236,0.4090155933161376,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-05-12 04:15:00+00:00,go_short,10.323470582753934,10.021209295553554,9.766,9.719400000000343,1,9.842571428570638,go_short,go_short,9.305,1,10.409280000000292,1,go_short,9.345,False,go_short,113960.75,go_short,9.607
339,NEO/USDT:USDT,2021-12-04 05:45:00+00:00,second_buy,short-exit-profit,24.488,26.407,29.874754893977084,31.793071100700217,24.365,1,25.795,266792.12,0,False,28.12560000000044,29.347999999999413,32.4246800000003,24.23572152,0.3968319098491024,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-05-08 02:15:00+00:00,go_short,16.291703217881263,16.137789414440626,16.073,16.051400000000342,1,16.09199999999921,go_short,go_short,15.842,0,16.302120000000286,1,go_short,15.853,False,go_short,38900.67,go_short,15.975999999999999
338,NEO/USDT:USDT,2021-09-21 00:30:00+00:00,second_buy,short-exit-profit,40.206,40.501,41.202701390013715,41.72160940811895,38.506,1,39.638,150814.35,0,False,40.7116,40.96357142857092,41.73956000000044,26.29350867,0.43112854362286784,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-12-04 05:30:00+00:00,go_short,32.272916788756234,30.616528511063827,28.727,29.43140000000044,1,30.20285714285655,go_short,go_short,23.263,0,32.795600000000306,1,go_short,24.571,False,go_short,396793.37,go_short,28.448
288,LEVER/USDT:USDT,2024-04-27 18:15:00+00:00,second_buy,short-exit-profit,0.0042046,0.0043649,0.0039835335068306105,0.0038358416200371635,0.0041881,0,0.004305,3382234774.0,0,False,0.004122280000000011,0.00404197142857145,0.003794240000000006,26.30506086,0.42921624342128045,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-06-12 05:15:00+00:00,go_short,0.00372377656452077,0.003544102377162654,0.0029295,0.0033744400000000224,1,0.0035625428571428924,go_short,go_short,0.0022911,0,0.003812303999999998,1,go_short,0.0024874,False,go_short,29380448010.0,go_short,0.0029086999999999997
334,NEO/USDT:USDT,2021-05-25 00:30:00+00:00,second_buy,short-exit-profit,55.845,59.053,53.928009583951706,52.70844969313326,55.366,0,58.089,136183.63,0,False,54.85980000000011,54.17142857142818,52.62756000000035,24.01666278,0.3942132933799601,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-06-21 21:30:00+00:00,go_short,36.68705832546391,36.316591338337965,35.755,36.2636,1,36.3602857142853,go_short,go_short,35.322,0,36.498800000000344,1,go_short,35.489,False,go_short,29262.51,go_short,35.739
332,NEO/USDT:USDT,2021-05-20 13:15:00+00:00,second_buy,short-exit-profit,66.95,70.271,65.07466853989577,63.377151351511586,66.941,0,68.715,95993.01,1,False,66.46740000000008,65.76771428571385,63.34396000000031,25.05852745,0.4105258714532154,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-23 12:45:00+00:00,go_short,45.728342896163014,43.930905781060765,42.952,43.14960000000008,1,43.64614285714242,go_short,go_short,40.214,0,45.68096000000035,1,go_short,40.389,False,go_short,105002.53,go_short,42.149
330,NEO/USDT:USDT,2021-04-17 07:45:00+00:00,second_buy,short-exit-profit,103.183,105.937,98.49069865547975,95.77879059334218,101.673,0,102.689,182066.6,0,False,100.03359999999975,99.09899999999996,95.86319999999996,30.43852668,0.5029447365795936,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,go_short,73.6225010143257,69.62714221850393,67.295,65.74020000000007,1,67.67042857142813,go_short,go_short,55.166,1,74.83856000000036,1,go_short,55.726,False,go_short,174396.88,go_short,67.295
273,LEVER/USDT:USDT,2023-03-30 19:00:00+00:00,second_buy,short-exit-profit,0.001976,0.001984,0.0019747048960318046,0.0019770498575498573,0.001976,0,0.001982,14599251.0,0,False,0.0019736,0.0019728571428571425,0.0019762399999999993,30.03854663,0.4901251972244962,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 04:30:00+00:00,go_short,0.00127708775962343,0.001237912616294572,0.00125,0.0012106000000000005,1,0.001228285714285728,go_short,go_short,0.0009500000000000001,0,0.001291960000000001,1,go_short,0.001045,False,go_short,2045569546.0,go_short,0.00125
275,LEVER/USDT:USDT,2023-08-14 07:30:00+00:00,second_buy,short-exit-profit,0.001447,0.0015300000000000001,0.001432998763637232,0.0014209599601453082,0.001446,0,0.0014919999999999998,5215576798.0,1,False,0.0014424000000000017,0.0014340000000000223,0.001419120000000001,24.71514206,0.40326103041446937,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-17 21:45:00+00:00,go_short,0.0011817703546564621,0.0011541982395685299,0.0012029999999999999,0.0011352000000000018,1,0.0011575714285714518,go_short,go_short,0.000808,1,0.0011929599999999994,1,go_short,0.000856,False,go_short,7823282158.0,go_short,0.001202
279,LEVER/USDT:USDT,2023-10-01 15:45:00+00:00,second_buy,short-exit-profit,0.002868,0.0029579999999999997,0.0028084842591089318,0.002756389137068995,0.00286,0,0.0029029999999999998,7565426997.0,0,False,0.002838199999999998,0.0028272857142857327,0.0027641600000000034,24.31054253,0.3966623439312027,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-04 13:15:00+00:00,go_short,0.0019525751480720106,0.0018743179943845438,0.001807,0.0018128000000000005,1,0.0018340000000000227,go_short,go_short,0.0017200000000000002,0,0.0019746000000000065,1,go_short,0.00175,False,go_short,21445386169.0,go_short,0.0018009999999999999
281,LEVER/USDT:USDT,2023-12-26 22:00:00+00:00,second_buy,short-exit-profit,0.0022700000000000003,0.0024300000000000003,0.002216197544959497,0.002118805857933721,0.0022600000000000003,0,0.00239,5558079844.0,0,False,0.0022531999999999995,0.002239714285714315,0.00211584000000001,24.85322706,0.4055142593644606,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-03 12:15:00+00:00,go_short,0.0017120257309592157,0.0016905249131076137,0.0017100000000000001,0.0016660000000000002,1,0.001693142857142882,go_short,go_short,0.001255,0,0.0017257600000000109,1,go_short,0.001431,False,go_short,4460347840.0,go_short,0.0017079999999999999
285,LEVER/USDT:USDT,2024-04-07 14:45:00+00:00,second_buy,short-exit-profit,0.0040567,0.0042016,0.004080499855965657,0.0040203009357731665,0.0040193,0,0.0041683,1989059956.0,0,False,0.004109439999999992,0.004103242857142884,0.0040139600000000065,25.38196008,0.4141544390660967,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-04-13 20:00:00+00:00,go_short,0.0027759109327996027,0.002686135853722674,0.0026099,0.002632460000000003,1,0.002660957142857172,go_short,go_short,0.0023212,0,0.0028271440000000063,1,go_short,0.002443,False,go_short,1213650742.0,go_short,0.0026083
289,LEVER/USDT:USDT,2024-06-12 05:30:00+00:00,second_buy,short-exit-profit,0.0024879999999999998,0.0027362,0.0034152558575991686,0.0036484301523340462,0.0024602,1,0.0027066,10663634622.0,0,False,0.0031160800000000224,0.0033769428571428922,0.0037624159999999985,26.72955477,0.43612938660736944,1,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-05 01:15:00+00:00,go_short,0.001709213500866664,0.0016803921046547232,0.0016537,0.0016537200000000367,1,0.0016720571428571686,go_short,go_short,0.0014161,0,0.0017280840000000095,1,go_short,0.0015247,False,go_short,2124181017.0,go_short,0.0016466999999999999
337,NEO/USDT:USDT,2021-09-06 09:30:00+00:00,second_buy,short-exit-profit,65.914,66.577,65.45862432409714,65.1147424477526,65.799,0,66.26,68203.36,0,False,65.51700000000014,65.43928571428528,65.09632000000039,24.10751555,0.3958536008768419,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-21 00:15:00+00:00,go_short,41.888298160768464,41.48719255183439,41.576,41.0896,1,41.34457142857093,go_short,go_short,39.994,0,41.865400000000434,1,go_short,40.182,False,go_short,49552.06,go_short,41.553
110,EGLD/USDT:USDT,2022-02-10 02:15:00+00:00,second_buy,short-exit-profit,179.4,200.88,178.9691324747819,178.5796811431784,178.93,0,185.34,126173.4,0,False,179.4540000000022,178.6214285714308,178.45080000000146,22.45828523,0.40411954189354465,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-05-07 23:00:00+00:00,go_short,118.9050383478414,117.59318256587308,116.41,116.1060000000027,1,116.9928571428594,go_short,go_short,112.63,0,119.58880000000134,1,go_short,113.3,False,go_short,56560.5,go_short,116.3
108,EGLD/USDT:USDT,2021-12-04 05:45:00+00:00,second_buy,short-exit-profit,229.93,255.92,294.7852637161796,313.75654394770095,223.12,1,250.0,75065.4,0,False,274.6880000000011,288.0714285714309,323.1368000000011,19.82693204,0.3969514544345537,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-21 21:45:00+00:00,go_short,152.22552241199648,149.61701302047135,148.36,148.0620000000023,1,148.18000000000242,go_short,go_short,142.42,0,153.4332000000014,1,go_short,143.07,False,go_short,36701.1,go_short,147.86
