,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short_kdj (exit),long-large-rl (exit),open (exit),ema-26 (exit),short-large-rl (exit),long_jcrosk (exit),sma-07 (exit),sma-25 (exit),short-small-rl (exit),close (exit),mean-grad-hist (exit),sma-05 (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-compare (exit),low (exit),volume (exit),ema-12 (exit),high (exit)
725,BCH/USDT:USDT,2022-07-10 01:00:00+00:00,first_buy,trailing_stop_loss,110.25,110.3,110.8622284366998,111.07098366374466,109.7,1,109.8,13314.0,0,False,110.57000000000048,110.85000000002177,111.22999999999878,-0.2788584,-0.03180134933559591,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,106.95,106.90418367989572,go_long,0,106.7285714285932,106.8939999999988,go_long,106.65,0,106.7200000000004,do_nothing,go_long,do_nothing,1,106.65,3679.0,106.99297660206086,107.05
726,BCH/USDT:USDT,2022-07-28 15:45:00+00:00,first_buy,trailing_stop_loss,150.0,152.7,146.04930511393337,144.3740224923663,149.05,0,151.35,625607.0,0,False,147.7200000000002,146.4214285714504,144.61399999999873,-0.2733615,-0.0361228057656629,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,148.05,148.37879147987846,go_long,0,148.26428571430728,149.2339999999988,go_long,148.4,1,148.1500000000002,do_nothing,go_long,do_nothing,1,148.05,948.0,148.72135487726922,148.4
728,BCH/USDT:USDT,2022-08-03 00:15:00+00:00,first_buy,trailing_stop_loss,133.6,133.9,134.24386531687807,134.35278319253598,132.6,1,132.85,30906.0,0,False,134.0300000000003,134.27857142859324,134.41199999999873,0.4228068,0.0529502840145939,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,142.55,141.85430411058425,go_long,1,141.80000000002156,141.9119999999987,go_long,141.2,1,141.81000000000054,do_nothing,go_long,do_nothing,0,141.05,119115.0,141.7826647409696,142.6
522,BCH/USDT:USDT,2020-10-04 01:45:00+00:00,first_buy,trailing_stop_loss,217.8,218.0,218.57418765069676,219.00685432901037,216.85,1,216.85,821.0,0,False,218.26999999999686,218.564285714288,219.0719999999995,0.0661404,0.0076052400638036,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,220.3,220.52469135938247,go_long,0,220.264285714288,221.17599999999948,go_long,220.3,1,220.26999999999697,do_nothing,go_long,do_nothing,0,220.3,0.0,220.79659397033308,220.3
860,ADA/USDT:USDT,2021-01-05 11:15:00+00:00,second_buy,trailing_stop_loss,0.2364,0.24,0.23240112343005037,0.22722679017001055,0.2364,1,0.23953000000000002,1445.0,0,False,0.2355859999999991,0.23475714285714114,0.22430240000000018,-1.945028,-0.20382903841865316,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.27701000000000003,0.27149598318158363,go_long,0,0.2726857142857126,0.26859880000000014,go_long,0.2795,0,0.27441999999999916,go_short,do_nothing,go_short,0,0.27174000000000004,10065.0,0.2681210446975586,0.2795
861,ADA/USDT:USDT,2021-01-06 08:15:00+00:00,second_buy,trailing_stop_loss,0.28,0.28948,0.27394429346133997,0.26954985620144317,0.28,0,0.28741,3526.0,0,False,0.2779879999999991,0.27558285714285546,0.26944480000000015,-1.0285416,-0.12019837152927657,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.29075,0.2870312944342573,go_long,0,0.2903671428571411,0.2801448000000002,go_long,0.29643,0,0.29223999999999906,go_short,do_nothing,go_short,0,0.29059,8547.0,0.28095605020460246,0.29948
862,ADA/USDT:USDT,2021-01-06 12:45:00+00:00,second_buy,trailing_stop_loss,0.29650000000000004,0.32408000000000003,0.29129724913667926,0.283460046485743,0.29650000000000004,0,0.31476000000000004,10985.0,1,False,0.29795999999999906,0.29433285714285545,0.28205000000000013,-0.2273418,-0.02403867931818242,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.31316000000000005,0.3112248691494604,go_long,0,0.31151142857142666,0.30847680000000044,go_long,0.31455000000000005,0,0.311511999999999,go_short,do_nothing,go_short,0,0.31316000000000005,400.0,0.3089159895102044,0.31515000000000004
863,ADA/USDT:USDT,2021-01-09 13:45:00+00:00,second_buy,trailing_stop_loss,0.31673,0.325,0.31334412004954343,0.3101073976946337,0.31673,0,0.325,983.0,0,False,0.314261999999999,0.31346285714285527,0.3094856000000004,0.6100294,0.09256890519965438,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.29469,0.2894343428309177,go_long,0,0.2929185714285692,0.2801420000000005,go_long,0.29742,1,0.29515199999999925,go_short,do_nothing,go_short,0,0.29469,788.0,0.2818973930423252,0.29745000000000005
864,ADA/USDT:USDT,2021-01-12 06:30:00+00:00,second_buy,trailing_stop_loss,0.29726,0.30472000000000005,0.2913582900876996,0.28338203059474554,0.29726,0,0.30194000000000004,935.0,1,False,0.2968399999999992,0.29537142857142634,0.2814936000000005,-0.5373693,-0.05927156206485817,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.31394000000000005,0.31280684533357267,go_long,1,0.3129685714285693,0.31197480000000066,go_long,0.31394000000000005,0,0.31449199999999916,go_short,do_nothing,go_short,0,0.31394000000000005,50.0,0.3119057210461421,0.31394000000000005
865,ADA/USDT:USDT,2021-01-14 14:15:00+00:00,second_buy,trailing_stop_loss,0.31670000000000004,0.32,0.31391348451302303,0.3125052972649464,0.31670000000000004,0,0.32,438.0,0,False,0.3156219999999992,0.3145171428571407,0.31229480000000065,-0.8888412,-0.09281372503504316,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.33728,0.3292378656084625,go_long,0,0.33468999999999766,0.3185328000000006,go_long,0.34105,0,0.3371139999999994,go_short,do_nothing,go_short,0,0.33728,22.0,0.3216801558921824,0.34105
866,ADA/USDT:USDT,2021-01-16 11:30:00+00:00,second_buy,trailing_stop_loss,0.3428,0.35000000000000003,0.3322612708994683,0.3236956999001689,0.3428,0,0.34889000000000003,1459.0,0,False,0.33885199999999943,0.3380657142857119,0.32023040000000064,-0.7453054,-0.1067709665185121,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.31111000000000005,0.3109390659847478,go_long,0,0.3147514285714266,0.31059640000000077,go_long,0.31273,1,0.3159439999999999,go_short,do_nothing,go_short,0,0.31111000000000005,130.0,0.313577128998724,0.31302
867,ADA/USDT:USDT,2021-01-22 03:45:00+00:00,second_buy,trailing_stop_loss,0.31492000000000003,0.55,0.3118069019870943,0.3137995638877074,0.31492000000000003,1,0.31658000000000003,4491.0,0,False,0.31614199999999987,0.31574999999999803,0.3097196000000008,-1.2479364,-0.1307445350399382,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.34913000000000005,0.34438955240061747,go_long,0,0.34206999999999815,0.3470156000000009,go_long,0.35325,0,0.3447659999999992,go_short,do_nothing,go_short,0,0.34913000000000005,53.0,0.34503852710562244,0.35325
868,ADA/USDT:USDT,2021-01-29 06:00:00+00:00,second_buy,trailing_stop_loss,0.35474000000000006,0.36026,0.3468311597235994,0.3461660436163171,0.35455000000000003,0,0.36026,2204.0,0,False,0.34980599999999923,0.3453899999999982,0.34726160000000095,-0.8074634,-0.11488638480707164,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.38246,0.37107818138346665,go_long,0,0.37146142857142694,0.3635264000000009,go_long,0.38944,0,0.374765999999999,go_short,do_nothing,go_short,0,0.379,514.0,0.36494678834549726,0.38944
869,ADA/USDT:USDT,2021-02-01 22:30:00+00:00,second_buy,trailing_stop_loss,0.39562,0.42346000000000006,0.37892307655524105,0.36917813735694194,0.38776000000000005,0,0.42207000000000006,3529.0,0,False,0.38653999999999905,0.379871428571427,0.3661804000000009,-1.2416964,-0.14733053664351373,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.47647000000000006,0.45935704617375245,go_long,0,0.46533714285714095,0.44725000000000087,go_long,0.47167000000000003,0,0.4688539999999981,go_short,do_nothing,go_short,0,0.47015,469.0,0.45004615687641464,0.47647000000000006
859,ADA/USDT:USDT,2021-01-04 03:45:00+00:00,second_buy,trailing_stop_loss,0.222,0.22304000000000002,0.21609215283132796,0.21122395760752863,0.22063000000000002,0,0.22177000000000002,881.0,0,False,0.2181299999999992,0.2165842857142841,0.21082040000000016,-0.6468436,-0.07268973585377553,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.2348,0.2311049640536959,go_long,0,0.23417571428571257,0.22338080000000018,go_long,0.23600000000000002,1,0.2343519999999991,go_short,do_nothing,go_short,0,0.234,930.0,0.2262425333836114,0.2364
870,ADA/USDT:USDT,2021-02-05 02:45:00+00:00,second_buy,trailing_stop_loss,0.47131000000000006,0.48493,0.4632913467624059,0.4526301452559395,0.47131000000000006,0,0.48493,1418.0,0,False,0.4726219999999981,0.4690857142857123,0.4491152000000009,-1.1670138,-0.2419197278789724,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.58513,0.5608033039162048,go_long,1,0.5628728571428548,0.5496516000000008,go_long,0.5872900000000001,0,0.5684999999999982,go_short,do_nothing,go_short,0,0.5789700000000001,3460.0,0.5530825679060015,0.5984200000000001
872,ADA/USDT:USDT,2021-02-08 17:00:00+00:00,second_buy,trailing_stop_loss,0.70884,0.72931,0.6950087629584819,0.6876631108656871,0.7066300000000001,0,0.70928,14984.0,0,False,0.697917999999998,0.6960228571428548,0.6890860000000003,-0.8231578,-0.1164671484397837,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.76946,0.751612834924015,go_long,0,0.7610428571428554,0.7258724000000004,go_long,0.7837500000000001,0,0.7639059999999986,go_short,do_nothing,go_short,0,0.76946,881.0,0.7321840858656201,0.7837500000000001
873,ADA/USDT:USDT,2021-02-10 02:45:00+00:00,second_buy,trailing_stop_loss,0.7842300000000001,0.80849,0.760363168012628,0.7378363758015001,0.782,0,0.80849,4882.0,0,False,0.7754179999999986,0.769164285714284,0.7297796000000004,-1.0084607,-0.12486179699558056,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.879,0.859095156323345,go_long,0,0.862577142857141,0.8436332000000006,go_long,0.89512,0,0.8658339999999984,go_short,do_nothing,go_short,0,0.8742300000000001,1628.0,0.8481900915818215,0.89512
874,ADA/USDT:USDT,2021-02-10 22:00:00+00:00,second_buy,trailing_stop_loss,0.8952300000000001,0.92254,0.8669205168889842,0.8527656403535384,0.89,0,0.9099600000000001,2774.0,0,False,0.8798259999999984,0.869857142857141,0.8486096000000006,-0.3407537,-0.03762476088937366,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.93066,0.9201296503674787,go_long,0,0.9211328571428558,0.9136312000000015,go_long,0.93193,0,0.9244199999999994,go_short,do_nothing,go_short,0,0.93066,420.0,0.9124301854138246,0.93193
875,ADA/USDT:USDT,2021-02-18 06:00:00+00:00,second_buy,trailing_stop_loss,0.93749,0.9415700000000001,0.9231850887724821,0.9144716531609487,0.93749,0,0.9399900000000001,196.0,0,False,0.9291719999999994,0.92508857142857,0.9155168000000016,-0.950747,-0.10115845011678344,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.9445,0.9412742652583788,go_long,0,0.9380099999999992,0.9346372000000018,go_long,0.9889,0,0.9422860000000002,go_short,do_nothing,go_short,0,0.9445,2299.0,0.9366289283116972,0.9946200000000001
876,ADA/USDT:USDT,2021-02-20 01:45:00+00:00,second_buy,trailing_stop_loss,0.9969,1.12324,0.9625905321417051,0.9472364151034234,0.9969,0,1.07983,36605.0,0,False,0.9748560000000002,0.9593685714285707,0.9407556000000018,0.2225639,0.020457726438387776,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.04351,1.038359563258907,go_long,0,1.041844285714284,1.0198000000000018,go_long,1.04655,1,1.0457619999999987,go_short,do_nothing,go_short,0,1.04351,424.0,1.0241470554855059,1.05258
877,ADA/USDT:USDT,2021-02-24 12:30:00+00:00,second_buy,trailing_stop_loss,1.05879,1.06826,1.0422457842959982,1.0270709773013944,1.05879,0,1.06362,3817.0,0,False,1.0494859999999988,1.046354285714284,1.0231200000000018,-1.4055212,-0.13186819331609945,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.15084,1.126304993862114,go_long,0,1.1332928571428555,1.1157292000000014,go_long,1.16183,0,1.1355099999999978,go_short,do_nothing,go_short,0,1.15084,18686.0,1.1108670340282738,1.17815
878,ADA/USDT:USDT,2021-03-04 18:00:00+00:00,second_buy,trailing_stop_loss,1.12744,1.12744,1.137065170571645,1.1507989368809877,1.0996,1,1.10363,4968.0,0,False,1.1276639999999958,1.1332942857142823,1.1503004000000006,-0.911889,-0.08298198198198198,1,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.0887,1.0871541291943687,go_long,0,1.0983957142857121,1.0573952000000026,go_long,1.17669,0,1.1015779999999942,go_short,do_nothing,go_short,0,1.0887,17117.0,1.0674063328513224,1.18194
879,ADA/USDT:USDT,2021-03-22 20:45:00+00:00,second_buy,trailing_stop_loss,1.14864,1.14901,1.1548458203036227,1.1680809318893615,1.10338,1,1.10338,6032.0,0,False,1.1450539999999934,1.1485985714285716,1.1725852000000028,-1.6341736,-0.14761491205326033,1,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.21583,1.1848282117272593,go_long,0,1.1973328571428579,1.1536780000000026,go_long,1.23612,0,1.207205999999994,go_short,do_nothing,go_short,0,1.20723,7954.0,1.162013397998936,1.23686
880,ADA/USDT:USDT,2021-04-23 01:45:00+00:00,second_buy,trailing_stop_loss,1.1352,1.13856,1.1455115349384983,1.1661537949568854,1.10412,1,1.10477,1599.0,0,False,1.1327559999999908,1.1419271428571445,1.1669404000000008,-3.1278933,-0.2834711890418843,1,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.38079,1.384779047593787,go_long,0,1.389818571428579,1.3738428000000058,go_long,1.3937300000000001,0,1.3874639999999931,go_short,do_nothing,go_short,0,1.37476,1578.0,1.373333053649104,1.3937300000000001
25,AAVE/USDT:USDT,2021-02-04 16:30:00+00:00,second_buy,trailing_stop_loss,455.688,482.129,445.50736985869105,438.0358929970809,455.688,0,471.706,32434.0,0,False,447.69779999999946,443.9982857142855,438.23411999999934,-1.01798343,-0.2166739527129752,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,550.811,535.3283360120845,go_long,0,537.941428571428,518.7603599999993,go_long,562.705,0,541.3549999999991,go_short,go_long,go_short,0,548.682,6109.0,523.0719049902501,567.0
871,ADA/USDT:USDT,2021-02-06 19:00:00+00:00,second_buy,trailing_stop_loss,0.5906600000000001,0.5995,0.5658043340829425,0.5560623776907422,0.5890500000000001,0,0.59331,2973.0,0,False,0.5762639999999983,0.5690871428571406,0.5515840000000007,-1.2958673,-0.21829333161645567,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.68805,0.6924139925872969,go_long,0,0.6949314285714264,0.6875528000000004,go_long,0.7068700000000001,0,0.693661999999998,go_short,do_nothing,go_short,0,0.68725,2888.0,0.6859337597349421,0.7068700000000001
882,ADA/USDT:USDT,2021-06-22 09:45:00+00:00,second_buy,trailing_stop_loss,1.10669,1.11011,1.1440821120082965,1.1731923571018932,1.09791,0,1.0985800000000001,4219.0,0,False,1.1134559999999827,1.12304428571429,1.1887176000000073,-2.6449197,-0.2406944977833275,1,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.3505500000000001,1.3305667177992135,go_long,0,1.339262857142856,1.2961436000000115,go_long,1.35944,0,1.3451339999999736,go_short,do_nothing,go_short,0,1.3505500000000001,7322.0,1.3013553693382625,1.35944
858,ADA/USDT:USDT,2021-01-03 13:45:00+00:00,second_buy,trailing_stop_loss,0.19529000000000002,0.2,0.19157998453214625,0.18677216572841848,0.19529000000000002,0,0.2,682.0,0,False,0.1943819999999991,0.1935971428571412,0.1848164000000002,-0.880864,-0.1102182182182182,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.21755000000000002,0.2150598169824785,go_long,0,0.2159999999999984,0.20991040000000016,go_long,0.22054,0,0.21637399999999923,go_short,do_nothing,go_short,0,0.21755000000000002,399.0,0.21038027421613092,0.22054
856,ADA/USDT:USDT,2020-12-24 23:30:00+00:00,second_buy,trailing_stop_loss,0.15426,0.15426,0.152017304866115,0.15065923819444735,0.15426,0,0.15426,100.0,0,False,0.15303599999999942,0.1525399999999983,0.15045200000000028,-1.3198158,-0.14426357170247622,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.17207,0.17078827167982674,go_long,0,0.17115999999999815,0.16915800000000034,go_long,0.17207,0,0.17071599999999937,go_short,do_nothing,go_short,0,0.17207,800.0,0.16959589969938405,0.17207
834,BCH/USDT:USDT,2023-06-06 12:15:00+00:00,first_buy,trailing_stop_loss,109.0,109.0,108.98615518563821,109.10340704878648,107.7,1,108.05,66083.0,0,False,108.83000000000115,108.99285714287866,109.14999999999873,0.15516115,0.020493970232847734,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,111.2,111.33055215449805,go_long,0,111.38571428573583,111.28599999999874,go_long,111.15,1,111.36000000000104,do_nothing,go_long,do_nothing,0,111.1,1667.0,111.33692305362413,111.2
835,BCH/USDT:USDT,2023-06-09 07:45:00+00:00,first_buy,trailing_stop_loss,111.0,111.0,111.18739028457527,111.26752134594827,110.35,1,110.4,12951.0,0,False,111.14000000000104,111.24285714287869,111.25199999999873,-0.0790397,-0.010222116546150463,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,110.7,110.5384031553106,go_long,0,110.56428571430726,110.46799999999872,go_long,110.2,1,110.51000000000097,do_nothing,go_long,do_nothing,0,110.2,17851.0,110.54561366823783,110.7
836,BCH/USDT:USDT,2023-06-10 02:00:00+00:00,first_buy,trailing_stop_loss,110.25,110.25,110.44018728526282,110.49779043355355,109.25,1,109.9,110572.0,1,False,110.40000000000097,110.44285714287868,110.47399999999872,-0.65941711,-0.08566985521143788,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,102.6,102.85479605943235,go_long,0,103.06428571430726,102.80399999999874,go_long,102.55,1,102.90000000000096,do_nothing,go_long,do_nothing,0,102.4,49984.0,102.78423109232313,102.8
837,BCH/USDT:USDT,2023-06-12 02:30:00+00:00,first_buy,trailing_stop_loss,102.5,102.5,102.6002120502889,102.66688064103992,100.25,1,101.2,35443.0,0,False,102.51000000000097,102.81428571430726,102.71799999999874,0.21045525,0.025956173456173456,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,104.85,105.13054846921762,go_long,0,105.10714285716439,105.16599999999875,go_long,104.85,1,105.07000000000096,do_nothing,go_long,do_nothing,1,104.85,1988.0,105.05098123968683,104.85
838,BCH/USDT:USDT,2023-06-13 16:00:00+00:00,first_buy,trailing_stop_loss,104.75,104.75,105.01046408933799,104.99905670341373,104.05,1,104.35,24212.0,0,False,104.91000000000096,105.0214285714501,105.14999999999874,-0.02904546,-0.0034741910388462107,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,105.45,105.32427133223517,go_long,0,105.27142857145007,105.40999999999877,go_long,105.5,0,105.26000000000094,do_nothing,go_long,do_nothing,1,105.45,97.0,105.36794953515383,105.5
839,BCH/USDT:USDT,2023-06-14 18:15:00+00:00,first_buy,trailing_stop_loss,105.5,105.75,105.24361420419899,105.3258791992165,104.05,1,104.8,46300.0,0,False,105.21000000000095,105.2000000000215,105.37599999999878,-0.11033517,-0.013165903613825258,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,104.35,104.47156105063259,go_long,0,104.42857142859296,104.66999999999872,go_long,104.25,1,104.3200000000008,do_nothing,go_long,do_nothing,1,104.25,1011.0,104.59497862595329,104.35
840,BCH/USDT:USDT,2023-06-16 11:30:00+00:00,first_buy,trailing_stop_loss,104.05,104.05,104.29901319668912,104.50275798699379,103.35,1,103.35,7397.0,0,False,104.1200000000008,104.23571428573582,104.60199999999871,0.21198205,0.025600855865604417,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,106.7,106.77436787823709,go_long,0,106.7571428571644,106.83999999999871,go_long,106.65,1,106.74000000000088,do_nothing,go_long,do_nothing,1,106.6,878.0,106.87025808934007,106.7
841,BCH/USDT:USDT,2023-06-17 14:30:00+00:00,first_buy,trailing_stop_loss,106.5,106.5,106.68600358927753,106.82060934198155,106.15,1,106.2,7028.0,0,False,106.59000000000087,106.65000000002155,106.7999999999987,0.02559952,0.003014373650865872,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,107.05,107.42596670358357,go_long,0,107.29285714287869,107.66999999999875,go_long,107.4,0,107.28000000000092,do_nothing,go_long,do_nothing,1,107.05,2028.0,107.58534270942617,107.55
